method,split,seed,episodes,success_rate,mean_mean_abs_force_error,mean_post_shift_force_error,mean_normalized_force_error,mean_peak_overshoot,mean_safety_violation_rate,mean_slip_rate,mean_chatter_rate,mean_settling_latency,mean_energy,mean_final_progress,mean_token_switches
gain_scheduled_impedance,contact_transition,2,6,0.00000,1.77439,0.50738,0.11975,1.40220,0.00000,0.61762,0.01722,5.00000,0.70236,0.84819,0.00000
gain_scheduled_impedance,contact_transition,3,6,0.00000,1.76605,0.65451,0.11668,1.35210,0.00000,0.61762,0.03446,5.00000,0.71569,0.84700,0.00000
gain_scheduled_impedance,contact_transition,4,6,0.16667,1.78599,0.60404,0.12224,1.36657,0.00000,0.60613,0.01909,5.00000,0.73567,0.84561,0.00000
gain_scheduled_impedance,contact_transition,5,6,0.33333,1.79968,0.67283,0.12278,1.38945,0.00000,0.60920,0.02682,5.00000,0.67765,0.84749,0.00000
gain_scheduled_impedance,contact_transition,6,6,0.16667,1.72706,0.72442,0.11724,1.28529,0.00000,0.60502,0.01717,5.16667,0.68026,0.84836,0.00000
gain_scheduled_impedance,contact_transition,7,6,0.00000,1.90737,0.71279,0.12691,1.40949,0.00000,0.61453,0.02671,5.00000,0.71478,0.84143,0.00000
gain_scheduled_impedance,delayed_mode_switch,0,6,0.16667,2.39894,1.34920,0.14326,2.08185,0.04214,0.60345,0.04214,5.00000,0.68898,0.84816,0.00000
gain_scheduled_impedance,delayed_mode_switch,1,6,0.50000,2.58455,2.73633,0.15065,1.95640,0.02682,0.59387,0.04023,7.66667,0.71846,0.84673,0.00000
gain_scheduled_impedance,delayed_mode_switch,2,6,0.00000,2.33489,1.29731,0.14312,1.95355,0.03437,0.61185,0.03640,5.00000,0.69797,0.84825,0.00000
gain_scheduled_impedance,delayed_mode_switch,3,6,0.50000,2.51958,3.24662,0.15184,1.84493,0.01724,0.60153,0.03640,9.50000,0.73576,0.84962,0.00000
gain_scheduled_impedance,delayed_mode_switch,4,6,0.16667,2.41240,1.94923,0.14408,2.11475,0.03257,0.59387,0.02874,6.50000,0.73270,0.84937,0.00000
gain_scheduled_impedance,delayed_mode_switch,5,6,0.66667,2.32394,2.45021,0.13218,1.76668,0.02290,0.58510,0.04019,6.83333,0.69548,0.84377,0.00000
gain_scheduled_impedance,delayed_mode_switch,6,6,0.50000,2.44418,2.39416,0.15044,1.93670,0.03061,0.59468,0.01720,6.66667,0.69536,0.85022,0.00000
gain_scheduled_impedance,delayed_mode_switch,7,6,0.50000,2.28724,1.60105,0.13395,1.92619,0.02673,0.60615,0.02096,5.66667,0.70542,0.84867,0.00000
gain_scheduled_impedance,friction_slip_shift,0,6,0.50000,1.57242,0.45929,0.13213,1.14474,0.00000,0.60151,0.00949,5.00000,0.74248,0.84414,0.00000
gain_scheduled_impedance,friction_slip_shift,1,6,0.50000,1.59454,0.41552,0.13377,1.15814,0.00000,0.59925,0.00947,5.00000,0.76217,0.84175,0.00000
gain_scheduled_impedance,friction_slip_shift,2,6,0.16667,1.58283,0.48041,0.13777,1.16306,0.00000,0.60800,0.00566,5.16667,0.75260,0.84689,0.00000
gain_scheduled_impedance,friction_slip_shift,3,6,0.16667,1.60444,0.46910,0.13934,1.15254,0.00000,0.60959,0.01722,5.00000,0.75042,0.84887,0.00000
gain_scheduled_impedance,friction_slip_shift,4,6,0.00000,1.51283,0.37796,0.12314,1.12363,0.00000,0.60647,0.01141,5.00000,0.73759,0.83981,0.00000
gain_scheduled_impedance,friction_slip_shift,5,6,0.50000,1.52398,0.46553,0.12741,1.13291,0.00000,0.60077,0.01328,5.00000,0.73380,0.84272,0.00000
gain_scheduled_impedance,friction_slip_shift,6,6,0.33333,1.42030,0.36030,0.12151,1.09162,0.00000,0.59890,0.00381,5.00000,0.69826,0.84584,0.00000
gain_scheduled_impedance,friction_slip_shift,7,6,0.00000,1.41739,0.36344,0.11496,1.09264,0.00000,0.61220,0.00764,5.00000,0.74465,0.84124,0.00000
gain_scheduled_impedance,nominal_surface_tracking,0,6,0.00000,1.44949,0.23359,0.11986,1.06785,0.00000,0.62049,0.00379,5.00000,0.76678,0.87025,0.00000
gain_scheduled_impedance,nominal_surface_tracking,1,6,0.00000,1.43539,0.28597,0.12170,1.08670,0.00000,0.61673,0.00000,5.00000,0.77472,0.87062,0.00000
gain_scheduled_impedance,nominal_surface_tracking,2,6,0.00000,1.50526,0.23085,0.12292,1.08441,0.00000,0.62809,0.00192,5.00000,0.76407,0.87005,0.00000
gain_scheduled_impedance,nominal_surface_tracking,3,6,0.00000,1.54233,0.25056,0.12775,1.11056,0.00000,0.62435,0.00568,5.00000,0.78521,0.87032,0.00000
gain_scheduled_impedance,nominal_surface_tracking,4,6,0.00000,1.51524,0.27571,0.12261,1.08900,0.00000,0.62121,0.00189,5.00000,0.77200,0.86945,0.00000
gain_scheduled_impedance,nominal_surface_tracking,5,6,0.00000,1.49038,0.32482,0.12472,1.09306,0.00000,0.61174,0.00189,5.00000,0.75253,0.86935,0.00000
gain_scheduled_impedance,nominal_surface_tracking,6,6,0.00000,1.39501,0.25223,0.11570,1.06778,0.00000,0.61364,0.00189,5.00000,0.74965,0.86917,0.00000
gain_scheduled_impedance,nominal_surface_tracking,7,6,0.00000,1.45909,0.30718,0.12180,1.08177,0.00000,0.63053,0.00381,5.00000,0.76718,0.87075,0.00000
gain_scheduled_impedance,sensor_noise_burst,0,6,0.00000,1.81832,0.68574,0.11565,1.35746,0.00000,0.62047,0.06067,5.00000,0.75975,0.86285,0.00000
gain_scheduled_impedance,sensor_noise_burst,1,6,0.16667,1.97787,0.67039,0.11944,1.33914,0.00000,0.60915,0.05312,5.00000,0.77596,0.85906,0.00000
gain_scheduled_impedance,sensor_noise_burst,2,6,0.00000,1.91607,0.59565,0.12117,1.32215,0.00000,0.62241,0.05499,5.00000,0.78591,0.85901,0.00000
gain_scheduled_impedance,sensor_noise_burst,3,6,0.00000,1.96902,0.74291,0.12401,1.44775,0.00000,0.61742,0.05682,5.00000,0.79804,0.86130,0.00000
gain_scheduled_impedance,sensor_noise_burst,4,6,0.00000,1.97531,0.63702,0.12236,1.41512,0.00189,0.61553,0.05492,5.00000,0.80284,0.85893,0.00000
gain_scheduled_impedance,sensor_noise_burst,5,6,0.00000,1.96178,0.78483,0.12093,1.36275,0.00000,0.60985,0.06250,5.33333,0.77133,0.86146,0.00000
gain_scheduled_impedance,sensor_noise_burst,6,6,0.16667,1.90655,0.67432,0.12196,1.33277,0.00000,0.60985,0.06818,5.00000,0.76208,0.86095,0.00000
gain_scheduled_impedance,sensor_noise_burst,7,6,0.00000,1.90472,0.62176,0.11584,1.40535,0.00000,0.61932,0.05871,5.00000,0.80043,0.86065,0.00000
gain_scheduled_impedance,stick_slip_cycle,0,6,0.16667,1.56332,0.61709,0.11140,1.12314,0.00000,0.60573,0.02290,5.00000,0.70444,0.84054,0.00000
gain_scheduled_impedance,stick_slip_cycle,1,6,0.83333,1.63427,0.50114,0.11878,1.18548,0.00000,0.59241,0.03246,5.00000,0.71682,0.83985,0.00000
gain_scheduled_impedance,stick_slip_cycle,2,6,0.33333,1.60944,0.60803,0.11392,1.15457,0.00000,0.60574,0.02286,5.00000,0.71647,0.83548,0.00000
gain_scheduled_impedance,stick_slip_cycle,3,6,0.66667,1.55563,0.52767,0.11545,1.11023,0.00000,0.60190,0.03046,5.00000,0.72355,0.83424,0.00000
gain_scheduled_impedance,stick_slip_cycle,4,6,0.66667,1.53619,0.69174,0.10736,1.11068,0.00000,0.60116,0.02290,5.00000,0.72309,0.84347,0.00000
gain_scheduled_impedance,stick_slip_cycle,5,6,0.50000,1.64479,0.59233,0.12315,1.19547,0.00000,0.60003,0.03990,5.00000,0.68726,0.83802,0.00000
gain_scheduled_impedance,stick_slip_cycle,6,6,0.66667,1.63606,0.57149,0.11596,1.18776,0.00000,0.59433,0.03429,5.00000,0.68386,0.83471,0.00000
gain_scheduled_impedance,stick_slip_cycle,7,6,0.50000,1.59004,0.54055,0.11359,1.13936,0.00000,0.60001,0.02092,5.00000,0.71581,0.83806,0.00000
gain_scheduled_impedance,stiffness_shift,0,6,0.00000,2.28975,0.60573,0.19555,1.80589,0.01894,0.61932,0.00758,5.33333,0.76341,0.86731,0.00000
gain_scheduled_impedance,stiffness_shift,1,6,0.00000,2.40823,0.56849,0.19410,1.91356,0.03239,0.61601,0.01141,5.00000,0.77093,0.86530,0.00000
gain_scheduled_impedance,stiffness_shift,2,6,0.00000,2.34024,0.80519,0.20273,1.87643,0.02858,0.63051,0.00568,5.50000,0.74863,0.86544,0.00000
gain_scheduled_impedance,stiffness_shift,3,6,0.00000,2.41274,0.60372,0.19296,1.85769,0.02652,0.62121,0.00947,5.50000,0.81052,0.86427,0.00000
gain_scheduled_impedance,stiffness_shift,4,6,0.00000,2.27342,0.68329,0.18757,1.89372,0.02671,0.62598,0.01339,6.33333,0.73677,0.86621,0.00000
gain_scheduled_impedance,stiffness_shift,5,6,0.00000,2.38534,0.62686,0.19903,1.84326,0.02841,0.60985,0.00568,5.16667,0.77656,0.86502,0.00000
gain_scheduled_impedance,stiffness_shift,6,6,0.16667,2.41615,0.50196,0.20616,1.85412,0.02462,0.61174,0.00757,5.00000,0.75221,0.86608,0.00000
gain_scheduled_impedance,stiffness_shift,7,6,0.00000,2.30681,0.88806,0.19185,1.81635,0.02279,0.62430,0.01136,6.16667,0.76737,0.86589,0.00000
gain_scheduled_impedance,surface_discontinuity,0,6,0.50000,1.82429,0.80228,0.11054,1.16470,0.00000,0.60452,0.02850,5.00000,0.70290,0.84351,0.00000
gain_scheduled_impedance,surface_discontinuity,1,6,0.66667,1.93480,1.00084,0.11527,1.20200,0.00000,0.59625,0.03420,5.00000,0.70427,0.84180,0.00000
gain_scheduled_impedance,surface_discontinuity,2,6,0.00000,1.78452,0.87277,0.11004,1.15626,0.00000,0.61568,0.02673,5.00000,0.69820,0.84525,0.00000
gain_scheduled_impedance,surface_discontinuity,3,6,0.16667,1.89714,0.82970,0.11420,1.19370,0.00000,0.60765,0.03431,5.00000,0.74057,0.84417,0.00000
gain_scheduled_impedance,surface_discontinuity,4,6,0.33333,1.78996,0.94870,0.11406,1.16482,0.00000,0.60802,0.02292,5.00000,0.70393,0.84317,0.00000
gain_scheduled_impedance,surface_discontinuity,5,6,0.66667,1.90908,0.86967,0.11890,1.23023,0.00000,0.60232,0.03061,5.00000,0.67668,0.84481,0.00000
gain_scheduled_impedance,surface_discontinuity,6,6,0.33333,1.84853,0.85521,0.10924,1.19034,0.00000,0.60306,0.02092,5.00000,0.68463,0.84694,0.00000
gain_scheduled_impedance,surface_discontinuity,7,6,0.33333,1.80742,0.92793,0.11171,1.15959,0.00000,0.60848,0.02301,5.00000,0.68415,0.84185,0.00000
gain_scheduled_impedance,target_force_jump,0,6,0.00000,1.73927,1.13687,0.10414,1.24224,0.00000,0.62938,0.02702,5.00000,0.63860,0.85499,0.00000
gain_scheduled_impedance,target_force_jump,1,6,0.16667,1.72191,1.44710,0.09614,1.17702,0.00000,0.61662,0.02116,5.00000,0.64501,0.85196,0.00000
gain_scheduled_impedance,target_force_jump,2,6,0.00000,1.82511,1.25160,0.10383,1.27824,0.00000,0.62817,0.02887,5.00000,0.64415,0.85435,0.00000
gain_scheduled_impedance,target_force_jump,3,6,0.00000,1.73878,1.02686,0.10713,1.20095,0.00000,0.62575,0.02686,5.00000,0.67117,0.85368,0.00000
gain_scheduled_impedance,target_force_jump,4,6,0.00000,1.69926,1.15342,0.09788,1.19410,0.00000,0.62236,0.02317,5.00000,0.65314,0.85664,0.00000
gain_scheduled_impedance,target_force_jump,5,6,0.16667,1.68656,1.14546,0.09614,1.22098,0.00000,0.61831,0.03486,5.00000,0.61871,0.85283,0.00000
gain_scheduled_impedance,target_force_jump,6,6,0.00000,1.71309,1.49629,0.09591,1.20960,0.00000,0.61777,0.01931,5.00000,0.62781,0.85559,0.00000
gain_scheduled_impedance,target_force_jump,7,6,0.00000,1.72747,1.20539,0.09967,1.22689,0.00000,0.62867,0.01544,5.00000,0.64124,0.85236,0.00000
hist_gradient_gain_regressor,actuator_saturation,0,6,0.50000,2.90050,0.86770,0.16579,1.63293,0.00581,0.60543,0.03096,5.00000,0.62819,0.81627,0.00000
hist_gradient_gain_regressor,actuator_saturation,1,6,0.16667,2.73031,0.72471,0.16171,1.52792,0.00194,0.61552,0.02909,5.00000,0.60608,0.81420,0.00000
hist_gradient_gain_regressor,actuator_saturation,2,6,0.50000,2.73169,1.08833,0.15774,1.40404,0.00000,0.60238,0.03090,5.66667,0.61840,0.81807,0.00000
hist_gradient_gain_regressor,actuator_saturation,3,6,0.50000,2.89960,0.80474,0.16952,1.55846,0.00000,0.60037,0.03473,5.00000,0.60312,0.81366,0.00000
hist_gradient_gain_regressor,actuator_saturation,4,6,0.66667,2.80836,1.12873,0.16667,1.47200,0.00000,0.59728,0.03281,6.66667,0.62559,0.81728,0.00000
hist_gradient_gain_regressor,actuator_saturation,5,6,0.83333,2.72569,0.89682,0.15789,1.47009,0.00000,0.59458,0.03092,5.00000,0.63798,0.81776,0.00000
hist_gradient_gain_regressor,actuator_saturation,6,6,0.00000,2.95665,0.86940,0.17096,1.57089,0.00388,0.61433,0.03283,5.00000,0.63937,0.81398,0.00000
hist_gradient_gain_regressor,actuator_saturation,7,6,0.66667,2.74650,0.76365,0.16106,1.49570,0.00000,0.59077,0.02314,5.00000,0.64615,0.81640,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,0,6,1.00000,3.11140,1.55399,0.16968,1.70596,0.01167,0.54790,0.11364,5.16667,0.59971,0.77588,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,1,6,0.66667,3.40954,2.62856,0.18213,1.68136,0.01380,0.56385,0.10612,8.66667,0.60396,0.78307,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,2,6,0.83333,3.16449,1.93983,0.17094,1.73062,0.00394,0.55894,0.12164,6.66667,0.57524,0.78438,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,3,6,0.83333,3.19844,2.81847,0.18019,1.55701,0.00588,0.56170,0.10550,7.00000,0.59526,0.78692,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,4,6,1.00000,3.22236,2.32099,0.16814,1.68596,0.00196,0.55860,0.13087,7.16667,0.60652,0.78778,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,5,6,0.83333,3.41702,2.84298,0.18756,1.70502,0.00584,0.54587,0.11293,9.33333,0.63003,0.78655,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,6,6,0.83333,3.17204,1.82031,0.16682,1.74526,0.01195,0.57824,0.10438,5.00000,0.61006,0.78285,0.00000
hist_gradient_gain_regressor,combined_extreme_stress,7,6,1.00000,3.14192,1.98531,0.17109,1.65047,0.00595,0.55008,0.09457,6.50000,0.61796,0.78215,0.00000
hist_gradient_gain_regressor,combined_stress,0,6,1.00000,3.17584,1.05711,0.18788,1.77536,0.03719,0.56225,0.05842,5.16667,0.58742,0.77832,0.00000
hist_gradient_gain_regressor,combined_stress,1,6,0.83333,3.02435,0.90910,0.18421,1.72368,0.02948,0.57153,0.06056,5.00000,0.56592,0.77462,0.00000
hist_gradient_gain_regressor,combined_stress,2,6,0.83333,3.04977,1.08843,0.17982,1.67787,0.02157,0.55762,0.06822,5.00000,0.56840,0.77882,0.00000
hist_gradient_gain_regressor,combined_stress,3,6,1.00000,2.92285,1.00381,0.17593,1.66977,0.00775,0.56427,0.07779,5.00000,0.55455,0.77577,0.00000
hist_gradient_gain_regressor,combined_stress,4,6,0.83333,3.10827,1.11640,0.18311,1.81615,0.02718,0.54758,0.06211,5.16667,0.58693,0.77353,0.00000
hist_gradient_gain_regressor,combined_stress,5,6,1.00000,2.74874,1.14407,0.16545,1.60515,0.00390,0.55946,0.08584,6.50000,0.59373,0.77441,0.00000
hist_gradient_gain_regressor,combined_stress,6,6,0.83333,3.06145,1.39122,0.17946,1.58480,0.00969,0.57553,0.07245,6.33333,0.59979,0.78157,0.00000
hist_gradient_gain_regressor,combined_stress,7,6,1.00000,3.11382,1.76619,0.17733,1.55819,0.00194,0.54095,0.05055,7.83333,0.60961,0.77152,0.00000
hist_gradient_gain_regressor,contact_transition,0,6,0.50000,2.39058,0.55082,0.16264,1.37629,0.00000,0.59998,0.02526,5.00000,0.60569,0.81026,0.00000
hist_gradient_gain_regressor,contact_transition,1,6,0.16667,2.34024,0.65238,0.15422,1.38335,0.00000,0.61600,0.02344,5.00000,0.59082,0.80911,0.00000
hist_gradient_gain_regressor,contact_transition,2,6,0.50000,2.33407,0.60064,0.15792,1.35969,0.00000,0.59772,0.01934,5.00000,0.59394,0.81131,0.00000
hist_gradient_gain_regressor,contact_transition,3,6,0.66667,2.27787,0.66476,0.15045,1.33166,0.00000,0.59690,0.03682,5.00000,0.58108,0.80962,0.00000
hist_gradient_gain_regressor,contact_transition,4,6,0.66667,2.37782,0.69995,0.16270,1.33255,0.00000,0.59768,0.01742,5.00000,0.60086,0.80757,0.00000
hist_gradient_gain_regressor,contact_transition,5,6,0.66667,2.33145,0.56742,0.15881,1.35091,0.00000,0.59690,0.02907,5.00000,0.61119,0.81005,0.00000
hist_gradient_gain_regressor,contact_transition,6,6,0.33333,2.34754,0.82340,0.15952,1.30631,0.00000,0.60897,0.01756,6.00000,0.61161,0.81126,0.00000
hist_gradient_gain_regressor,contact_transition,7,6,0.83333,2.45283,0.60744,0.16329,1.39138,0.00000,0.58024,0.02321,5.00000,0.61757,0.80364,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,0,6,0.50000,3.04544,1.75309,0.18188,2.04137,0.04866,0.58755,0.03315,5.00000,0.61102,0.81259,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,1,6,0.33333,3.39643,3.32153,0.19800,1.89683,0.03911,0.59658,0.03892,8.66667,0.61160,0.81027,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,2,6,0.33333,2.92752,1.26976,0.17957,1.91558,0.03892,0.58954,0.03308,5.33333,0.59616,0.81202,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,3,6,0.50000,3.37695,4.59071,0.20346,1.88597,0.01555,0.58142,0.02718,13.16667,0.60868,0.81382,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,4,6,0.33333,3.22842,3.19046,0.19280,2.09570,0.03687,0.58060,0.02328,9.66667,0.62254,0.81424,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,5,6,0.83333,3.02097,2.97709,0.17194,1.73830,0.02519,0.57171,0.04457,7.50000,0.63301,0.80794,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,6,6,0.50000,3.32736,3.37407,0.20514,1.92397,0.04277,0.59731,0.02914,7.66667,0.63557,0.81458,0.00000
hist_gradient_gain_regressor,delayed_mode_switch,7,6,0.66667,3.05709,2.20327,0.17903,1.91271,0.02716,0.57862,0.02522,8.33333,0.62838,0.81316,0.00000
hist_gradient_gain_regressor,friction_slip_shift,0,6,0.83333,2.14939,0.54890,0.18056,1.12137,0.00000,0.58848,0.00766,5.00000,0.62336,0.80900,0.00000
hist_gradient_gain_regressor,friction_slip_shift,1,6,0.66667,2.18741,0.39717,0.18349,1.12498,0.00000,0.60120,0.00768,5.00000,0.62439,0.80488,0.00000
hist_gradient_gain_regressor,friction_slip_shift,2,6,0.50000,2.19787,0.48804,0.19124,1.16499,0.00000,0.59162,0.00768,5.00000,0.61588,0.81223,0.00000
hist_gradient_gain_regressor,friction_slip_shift,3,6,0.33333,2.19000,0.57007,0.19029,1.12498,0.00000,0.59456,0.01738,5.00000,0.59899,0.81457,0.00000
hist_gradient_gain_regressor,friction_slip_shift,4,6,0.83333,2.06341,0.42182,0.16787,1.10032,0.00000,0.58884,0.01733,5.00000,0.59794,0.80349,0.00000
hist_gradient_gain_regressor,friction_slip_shift,5,6,0.83333,2.11889,0.50040,0.17706,1.10788,0.00000,0.59151,0.00577,5.00000,0.62969,0.80697,0.00000
hist_gradient_gain_regressor,friction_slip_shift,6,6,0.50000,1.98462,0.43359,0.16971,1.08344,0.00000,0.60149,0.00766,5.00000,0.62309,0.81064,0.00000
hist_gradient_gain_regressor,friction_slip_shift,7,6,1.00000,1.95014,0.37697,0.15821,1.09559,0.00000,0.57444,0.00775,5.00000,0.62785,0.80553,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,0,6,0.00000,2.06963,0.35947,0.17114,1.05457,0.00000,0.61775,0.00773,5.00000,0.64304,0.83711,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,1,6,0.00000,2.04930,0.38560,0.17380,1.06749,0.00000,0.62426,0.00766,5.00000,0.64987,0.83769,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,2,6,0.16667,2.10649,0.31739,0.17202,1.07778,0.00000,0.62053,0.01158,5.00000,0.62869,0.83706,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,3,6,0.00000,2.13267,0.31981,0.17677,1.09976,0.00000,0.61775,0.00383,5.00000,0.61704,0.83711,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,4,6,0.00000,2.06951,0.34261,0.16737,1.07847,0.00000,0.62241,0.00192,5.00000,0.62563,0.83694,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,5,6,0.16667,2.09879,0.38480,0.17561,1.07530,0.00000,0.61470,0.00194,5.00000,0.64559,0.83557,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,6,6,0.00000,2.02389,0.38688,0.16786,1.05130,0.00000,0.62668,0.00775,5.00000,0.65447,0.83462,0.00000
hist_gradient_gain_regressor,nominal_surface_tracking,7,6,0.16667,2.04437,0.36347,0.17050,1.08251,0.00000,0.61701,0.00581,5.00000,0.65351,0.83887,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,0,6,0.16667,2.33878,0.63278,0.14882,1.29034,0.00000,0.60884,0.07705,5.00000,0.63757,0.82801,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,1,6,0.16667,2.57481,0.66740,0.15537,1.33202,0.00000,0.61394,0.07338,5.00000,0.64184,0.82433,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,2,6,0.33333,2.51063,0.58637,0.15873,1.33279,0.00000,0.60510,0.06161,5.00000,0.63237,0.82381,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,3,6,0.33333,2.53340,0.71714,0.15961,1.36307,0.00000,0.60699,0.05585,5.00000,0.62291,0.82667,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,4,6,0.83333,2.62544,0.60858,0.16257,1.36058,0.00000,0.60345,0.07280,5.00000,0.63588,0.82373,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,5,6,0.16667,2.50341,0.66098,0.15420,1.35693,0.00000,0.61153,0.06732,5.00000,0.65680,0.82687,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,6,6,0.00000,2.59714,0.69102,0.16614,1.41301,0.00000,0.61920,0.05761,5.00000,0.66224,0.82725,0.00000
hist_gradient_gain_regressor,sensor_noise_burst,7,6,0.50000,2.52086,0.60984,0.15342,1.38654,0.00000,0.59926,0.05580,5.00000,0.66545,0.82667,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,0,6,0.83333,2.03630,0.67469,0.14519,1.06556,0.00000,0.59105,0.02130,5.00000,0.60508,0.80526,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,1,6,0.50000,2.17865,0.47269,0.15840,1.13915,0.00000,0.59613,0.01553,5.00000,0.59796,0.80503,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,2,6,0.83333,2.15422,0.66418,0.15246,1.13721,0.00000,0.57839,0.01936,5.00000,0.59837,0.79968,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,3,6,1.00000,2.06699,0.62851,0.15328,1.07913,0.00000,0.57915,0.02702,5.16667,0.58203,0.79863,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,4,6,0.66667,2.06488,0.78647,0.14449,1.08353,0.00000,0.58694,0.01927,5.00000,0.60060,0.80960,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,5,6,1.00000,2.17424,0.56672,0.16274,1.18240,0.00000,0.58605,0.03673,5.00000,0.61206,0.80258,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,6,6,0.33333,2.19902,0.57704,0.15644,1.19075,0.00000,0.59843,0.02335,5.00000,0.61081,0.79863,0.00000
hist_gradient_gain_regressor,stick_slip_cycle,7,6,1.00000,2.11570,0.53991,0.15110,1.14727,0.00000,0.57057,0.02128,5.00000,0.62159,0.80472,0.00000
hist_gradient_gain_regressor,stiffness_shift,0,6,0.00000,3.01756,0.85587,0.25739,1.76576,0.01354,0.61779,0.01740,5.50000,0.64223,0.83203,0.00000
hist_gradient_gain_regressor,stiffness_shift,1,6,0.00000,3.17352,0.66934,0.25576,1.86166,0.03092,0.62347,0.01352,5.00000,0.64238,0.82932,0.00000
hist_gradient_gain_regressor,stiffness_shift,2,6,0.00000,3.09348,1.14277,0.26783,1.84863,0.02900,0.61708,0.00967,6.83333,0.62506,0.82952,0.00000
hist_gradient_gain_regressor,stiffness_shift,3,6,0.00000,3.22700,0.87011,0.25801,1.81023,0.02501,0.61269,0.01350,5.83333,0.62738,0.82847,0.00000
hist_gradient_gain_regressor,stiffness_shift,4,6,0.00000,2.97910,0.84100,0.24575,1.82553,0.02900,0.61967,0.01740,7.00000,0.61350,0.83160,0.00000
hist_gradient_gain_regressor,stiffness_shift,5,6,0.16667,3.20171,0.86910,0.26707,1.80092,0.03070,0.61153,0.00960,5.66667,0.66081,0.82968,0.00000
