method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
token_no_transition_planner,combined_stress,0,1005,,1,0.95833,5.46141,6.25050,0.32917,0.29319,0.02034,0.00000,0.10435,0.02609,3,120,3.48872,1.05625,0.82990,757.12713,0.43919,50,0:x-0.113:y-0.434:f0.25:tf11.20:p0.0000:tok1;15:x0.019:y-0.414:f7.24:tf11.20:p0.0188:tok5;30:x0.018:y-0.284:f7.17:tf11.20:p0.0179:tok3;45:x0.019:y-0.124:f5.69:tf11.20:p0.0189:tok3;60:x0.005:y0.002:f3.91:tf11.20:p0.0050:tok1;75:x0.008:y0.042:f5.39:tf16.59:p0.0082:tok5;90:x0.013:y0.095:f10.29:tf16.59:p0.0132:tok5;105:x0.013:y0.203:f10.07:tf16.59:p0.0129:tok5;119:x0.013:y0.282:f10.00:tf16.59:p0.0125:tok5
token_no_safety_penalty,combined_stress,0,1005,,0,0.95000,5.53821,6.23901,0.33380,1.05991,0.02231,0.00000,0.00000,0.03509,4,120,4.00794,0.45492,0.82639,748.73682,0.43843,53,0:x-0.114:y-0.421:f0.00:tf11.20:p0.0000:tok1;15:x0.018:y-0.403:f6.76:tf11.20:p0.0183:tok2;30:x0.019:y-0.284:f6.76:tf11.20:p0.0192:tok3;45:x0.019:y-0.130:f6.74:tf11.20:p0.0187:tok3;60:x0.006:y0.000:f3.53:tf11.20:p0.0059:tok1;75:x0.008:y0.045:f6.36:tf16.59:p0.0082:tok5;90:x0.013:y0.097:f9.76:tf16.59:p0.0134:tok2;105:x0.013:y0.207:f9.65:tf16.59:p0.0131:tok5;119:x0.013:y0.279:f9.18:tf16.59:p0.0131:tok5
token_full,combined_stress,0,1006,,0,0.95000,5.96043,6.81673,0.34962,1.19411,0.02169,0.00877,0.00000,0.02632,3,120,4.42083,0.49104,0.81323,742.40289,0.46203,60,0:x-0.119:y-0.428:f0.00:tf11.50:p0.0000:tok1;15:x0.017:y-0.408:f6.97:tf11.50:p0.0174:tok5;30:x0.017:y-0.289:f7.65:tf11.50:p0.0175:tok3;45:x0.017:y-0.134:f6.01:tf11.50:p0.0168:tok3;60:x0.009:y-0.011:f9.46:tf11.50:p0.0087:tok0;75:x0.013:y0.016:f10.05:tf17.05:p0.0133:tok5;90:x0.014:y0.070:f9.74:tf17.05:p0.0137:tok5;105:x0.013:y0.189:f9.81:tf17.05:p0.0133:tok3;119:x0.014:y0.268:f11.93:tf17.05:p0.0141:tok5
token_no_memory,combined_stress,0,1006,,1,0.95000,5.79976,6.72594,0.34019,0.33984,0.01846,0.00000,0.11404,0.03509,4,120,3.09341,1.21172,0.79571,753.29354,0.46195,5,0:x-0.122:y-0.427:f0.00:tf11.50:p0.0000:tok3;15:x0.017:y-0.409:f6.43:tf11.50:p0.0173:tok5;30:x0.018:y-0.297:f7.27:tf11.50:p0.0177:tok3;45:x0.017:y-0.136:f6.12:tf11.50:p0.0167:tok3;60:x0.009:y-0.010:f7.02:tf11.50:p0.0093:tok5;75:x0.014:y0.012:f9.94:tf17.05:p0.0135:tok5;90:x0.014:y0.056:f10.49:tf17.05:p0.0139:tok5;105:x0.013:y0.169:f8.60:tf17.05:p0.0125:tok5;119:x0.013:y0.252:f9.08:tf17.05:p0.0131:tok5
token_no_discrete_tokens,combined_stress,0,1006,,0,0.95833,6.13037,7.11490,0.35959,1.31402,0.01828,0.00870,0.21739,0.03478,4,120,3.98173,1.08285,0.86134,731.44128,0.46344,0,0:x-0.109:y-0.423:f0.00:tf11.50:p0.0000:tok1;15:x0.016:y-0.402:f4.72:tf11.50:p0.0157:tok1;30:x0.017:y-0.274:f6.40:tf11.50:p0.0168:tok1;45:x0.017:y-0.097:f5.24:tf11.50:p0.0168:tok1;60:x0.008:y0.012:f8.14:tf11.50:p0.0084:tok1;75:x0.013:y0.032:f9.54:tf17.05:p0.0135:tok1;90:x0.013:y0.088:f9.99:tf17.05:p0.0129:tok1;105:x0.012:y0.232:f9.52:tf17.05:p0.0125:tok1;119:x0.014:y0.310:f10.64:tf17.05:p0.0139:tok1
token_no_force_update,combined_stress,0,1006,,0,0.95000,5.43187,5.88935,0.31862,1.15252,0.02345,0.00877,0.00000,0.03509,4,120,4.37744,0.68362,0.79465,420.00000,0.20000,42,0:x-0.112:y-0.427:f1.12:tf11.50:p0.0000:tok1;15:x0.016:y-0.407:f6.81:tf11.50:p0.0165:tok2;30:x0.017:y-0.288:f6.23:tf11.50:p0.0165:tok3;45:x0.017:y-0.134:f7.15:tf11.50:p0.0169:tok3;60:x0.010:y-0.013:f8.67:tf11.50:p0.0101:tok0;75:x0.015:y0.010:f10.03:tf17.05:p0.0146:tok5;90:x0.015:y0.060:f9.26:tf17.05:p0.0148:tok5;105:x0.015:y0.181:f11.19:tf17.05:p0.0151:tok5;119:x0.015:y0.252:f12.27:tf17.05:p0.0152:tok5
token_no_transition_planner,combined_stress,0,1006,,0,0.95000,5.99933,6.86387,0.35190,1.10717,0.02206,0.00000,0.00000,0.03509,4,120,4.42823,0.49078,0.79582,722.13673,0.46122,47,0:x-0.119:y-0.432:f0.23:tf11.50:p0.0000:tok1;15:x0.017:y-0.410:f5.51:tf11.50:p0.0168:tok5;30:x0.017:y-0.287:f7.54:tf11.50:p0.0165:tok3;45:x0.017:y-0.133:f6.69:tf11.50:p0.0169:tok3;60:x0.009:y-0.012:f9.13:tf11.50:p0.0094:tok0;75:x0.013:y0.014:f8.36:tf17.05:p0.0134:tok5;90:x0.014:y0.061:f11.18:tf17.05:p0.0138:tok5;105:x0.014:y0.178:f8.93:tf17.05:p0.0136:tok5;119:x0.014:y0.253:f11.11:tf17.05:p0.0138:tok5
token_no_safety_penalty,combined_stress,0,1006,,0,0.95000,5.95096,6.75924,0.34906,1.23908,0.02094,0.00877,0.00000,0.01754,2,120,4.48956,0.46565,0.80245,752.60028,0.46132,51,0:x-0.123:y-0.429:f0.60:tf11.50:p0.0000:tok1;15:x0.017:y-0.409:f7.08:tf11.50:p0.0171:tok2;30:x0.017:y-0.289:f6.61:tf11.50:p0.0172:tok3;45:x0.016:y-0.136:f5.91:tf11.50:p0.0164:tok3;60:x0.010:y-0.013:f9.18:tf11.50:p0.0098:tok1;75:x0.014:y0.013:f11.58:tf17.05:p0.0143:tok5;90:x0.014:y0.062:f10.84:tf17.05:p0.0139:tok5;105:x0.013:y0.183:f10.81:tf17.05:p0.0132:tok3;119:x0.014:y0.259:f10.06:tf17.05:p0.0139:tok5
token_full,combined_stress,0,1007,,1,0.95000,5.38671,5.79838,0.36880,0.93416,0.02222,0.00000,0.00000,0.03509,4,120,4.60440,0.80450,0.79575,793.85850,0.53645,55,0:x-0.121:y-0.425:f0.31:tf11.10:p0.0000:tok1;15:x0.021:y-0.407:f7.54:tf11.10:p0.0210:tok2;30:x0.021:y-0.294:f5.23:tf11.10:p0.0213:tok3;45:x0.021:y-0.144:f6.46:tf11.10:p0.0212:tok3;60:x0.009:y-0.072:f7.48:tf11.10:p0.0087:tok5;75:x0.011:y-0.037:f9.91:tf14.61:p0.0113:tok2;90:x0.010:y0.054:f7.96:tf14.61:p0.0102:tok3;105:x0.011:y0.182:f8.07:tf14.61:p0.0106:tok5;119:x0.010:y0.253:f7.70:tf14.61:p0.0104:tok5
token_no_memory,combined_stress,0,1007,,1,0.95000,5.29264,5.74678,0.36236,0.52139,0.02273,0.00000,0.10526,0.03509,4,120,3.45222,1.32709,0.78751,788.16428,0.53875,12,0:x-0.104:y-0.437:f0.00:tf11.10:p0.0000:tok3;15:x0.022:y-0.417:f6.55:tf11.10:p0.0219:tok5;30:x0.021:y-0.302:f6.44:tf11.10:p0.0214:tok3;45:x0.021:y-0.141:f5.74:tf11.10:p0.0215:tok3;60:x0.009:y-0.080:f7.55:tf11.10:p0.0085:tok5;75:x0.011:y-0.047:f8.63:tf14.61:p0.0113:tok5;90:x0.011:y0.034:f9.60:tf14.61:p0.0112:tok5;105:x0.010:y0.164:f8.80:tf14.61:p0.0100:tok5;119:x0.011:y0.246:f8.65:tf14.61:p0.0109:tok5
token_no_discrete_tokens,combined_stress,0,1007,,0,0.95833,5.58127,6.03237,0.38213,1.35398,0.02233,0.00870,0.26087,0.03478,4,120,4.43465,1.22225,0.85737,779.71688,0.53788,0,0:x-0.111:y-0.435:f0.00:tf11.10:p0.0000:tok1;15:x0.019:y-0.409:f5.38:tf11.10:p0.0195:tok1;30:x0.020:y-0.276:f6.62:tf11.10:p0.0202:tok1;45:x0.022:y-0.101:f5.99:tf11.10:p0.0220:tok1;60:x0.007:y-0.047:f4.61:tf11.10:p0.0075:tok1;75:x0.009:y-0.014:f7.94:tf14.61:p0.0094:tok1;90:x0.011:y0.082:f9.86:tf14.61:p0.0109:tok1;105:x0.010:y0.244:f6.21:tf14.61:p0.0099:tok1;119:x0.011:y0.306:f8.71:tf14.61:p0.0107:tok1
token_no_force_update,combined_stress,0,1007,,1,0.95833,4.90931,4.94812,0.33612,0.47480,0.02178,0.00000,0.06087,0.01739,2,120,4.01980,1.50259,0.80119,420.00000,0.20000,52,0:x-0.107:y-0.433:f0.33:tf11.10:p0.0000:tok1;15:x0.021:y-0.415:f7.26:tf11.10:p0.0212:tok5;30:x0.021:y-0.293:f5.77:tf11.10:p0.0209:tok3;45:x0.020:y-0.137:f6.16:tf11.10:p0.0197:tok3;60:x0.009:y-0.072:f7.95:tf11.10:p0.0094:tok2;75:x0.012:y-0.036:f11.57:tf14.61:p0.0123:tok5;90:x0.012:y0.051:f9.82:tf14.61:p0.0122:tok3;105:x0.012:y0.185:f9.51:tf14.61:p0.0119:tok5;119:x0.012:y0.258:f9.36:tf14.61:p0.0116:tok5
token_no_transition_planner,combined_stress,0,1007,,0,0.95000,5.43341,5.76835,0.37200,1.16907,0.02271,0.00877,0.00000,0.03509,4,120,4.78562,0.66804,0.80496,821.09172,0.53859,58,0:x-0.113:y-0.423:f0.18:tf11.10:p0.0000:tok1;15:x0.021:y-0.405:f6.93:tf11.10:p0.0211:tok5;30:x0.022:y-0.295:f5.72:tf11.10:p0.0217:tok3;45:x0.023:y-0.145:f7.55:tf11.10:p0.0227:tok3;60:x0.008:y-0.077:f8.52:tf11.10:p0.0082:tok0;75:x0.011:y-0.042:f8.89:tf14.61:p0.0114:tok2;90:x0.010:y0.052:f8.11:tf14.61:p0.0101:tok3;105:x0.010:y0.181:f6.58:tf14.61:p0.0099:tok5;119:x0.011:y0.261:f8.96:tf14.61:p0.0107:tok5
token_no_safety_penalty,combined_stress,0,1007,,1,0.95833,5.29091,5.75789,0.36225,0.64269,0.02260,0.00000,0.00000,0.02609,3,120,3.76812,1.50987,0.79707,795.42992,0.53686,55,0:x-0.108:y-0.428:f0.92:tf11.10:p0.0000:tok1;15:x0.020:y-0.410:f6.36:tf11.10:p0.0204:tok2;30:x0.021:y-0.296:f6.51:tf11.10:p0.0208:tok3;45:x0.021:y-0.143:f6.29:tf11.10:p0.0211:tok4;60:x0.008:y-0.075:f5.69:tf11.10:p0.0082:tok2;75:x0.010:y-0.038:f7.56:tf14.61:p0.0103:tok5;90:x0.011:y0.054:f8.92:tf14.61:p0.0109:tok3;105:x0.010:y0.182:f9.28:tf14.61:p0.0102:tok5;119:x0.011:y0.254:f9.21:tf14.61:p0.0110:tok5
token_full,combined_stress,0,1008,,0,0.95000,5.59442,6.18413,0.34081,1.08046,0.02182,0.00000,0.00000,0.03509,4,120,4.42605,0.52691,0.82530,755.91466,0.43918,50,0:x-0.118:y-0.438:f1.04:tf11.21:p0.0000:tok1;15:x0.019:y-0.415:f6.36:tf11.21:p0.0193:tok5;30:x0.020:y-0.292:f6.80:tf11.21:p0.0197:tok3;45:x0.020:y-0.138:f6.37:tf11.21:p0.0199:tok3;60:x0.008:y-0.020:f5.29:tf11.21:p0.0082:tok5;75:x0.009:y0.028:f8.04:tf16.42:p0.0088:tok5;90:x0.013:y0.102:f10.83:tf16.42:p0.0134:tok5;105:x0.013:y0.212:f9.70:tf16.42:p0.0128:tok5;119:x0.013:y0.279:f10.06:tf16.42:p0.0131:tok5
token_no_memory,combined_stress,0,1008,,1,0.95000,5.48212,6.14535,0.33397,0.45048,0.02146,0.00000,0.10526,0.03509,4,120,3.34727,0.97026,0.81854,762.95985,0.44076,12,0:x-0.115:y-0.427:f0.26:tf11.21:p0.0000:tok3;15:x0.020:y-0.410:f6.51:tf11.21:p0.0199:tok5;30:x0.019:y-0.301:f5.75:tf11.21:p0.0190:tok3;45:x0.019:y-0.142:f6.99:tf11.21:p0.0193:tok3;60:x0.008:y-0.017:f5.25:tf11.21:p0.0080:tok5;75:x0.009:y0.022:f6.31:tf16.42:p0.0087:tok5;90:x0.013:y0.079:f8.95:tf16.42:p0.0125:tok5;105:x0.013:y0.194:f8.48:tf16.42:p0.0126:tok5;119:x0.011:y0.272:f8.09:tf16.42:p0.0113:tok5
token_no_discrete_tokens,combined_stress,0,1008,,0,0.95833,5.71737,6.38416,0.34830,1.36044,0.02086,0.00870,0.15652,0.04348,5,120,4.11129,0.98545,0.87623,764.59380,0.44137,0,0:x-0.115:y-0.430:f0.00:tf11.21:p0.0000:tok1;15:x0.019:y-0.407:f5.92:tf11.21:p0.0194:tok1;30:x0.021:y-0.276:f6.66:tf11.21:p0.0207:tok1;45:x0.019:y-0.100:f6.82:tf11.21:p0.0194:tok1;60:x0.008:y0.006:f6.20:tf11.21:p0.0078:tok1;75:x0.008:y0.044:f6.36:tf16.42:p0.0082:tok1;90:x0.012:y0.118:f9.47:tf16.42:p0.0119:tok1;105:x0.012:y0.251:f9.59:tf16.42:p0.0117:tok1;119:x0.012:y0.323:f10.15:tf16.42:p0.0125:tok1
token_no_force_update,combined_stress,0,1008,,1,0.95833,5.06569,5.22294,0.30860,0.49563,0.02143,0.00000,0.02609,0.01739,2,120,3.79936,1.08632,0.81673,420.00000,0.20000,47,0:x-0.113:y-0.410:f0.00:tf11.21:p0.0000:tok1;15:x0.020:y-0.397:f6.61:tf11.21:p0.0200:tok2;30:x0.019:y-0.293:f5.83:tf11.21:p0.0186:tok3;45:x0.019:y-0.139:f5.13:tf11.21:p0.0193:tok3;60:x0.008:y-0.017:f6.52:tf11.21:p0.0081:tok5;75:x0.008:y0.030:f5.95:tf16.42:p0.0083:tok5;90:x0.014:y0.094:f9.62:tf16.42:p0.0139:tok5;105:x0.014:y0.195:f11.21:tf16.42:p0.0139:tok5;119:x0.013:y0.271:f9.82:tf16.42:p0.0133:tok5
token_no_transition_planner,combined_stress,0,1008,,0,0.95000,5.61088,6.16714,0.34181,1.20769,0.02179,0.00877,0.00000,0.03509,4,120,4.47378,0.37723,0.82413,764.03734,0.43890,51,0:x-0.116:y-0.430:f0.45:tf11.21:p0.0000:tok1;15:x0.019:y-0.410:f5.93:tf11.21:p0.0192:tok5;30:x0.019:y-0.290:f6.90:tf11.21:p0.0195:tok3;45:x0.021:y-0.138:f6.10:tf11.21:p0.0209:tok3;60:x0.008:y-0.022:f6.21:tf11.21:p0.0085:tok5;75:x0.009:y0.032:f6.90:tf16.42:p0.0087:tok2;90:x0.013:y0.097:f10.23:tf16.42:p0.0130:tok5;105:x0.012:y0.211:f9.39:tf16.42:p0.0122:tok5;119:x0.013:y0.277:f8.45:tf16.42:p0.0125:tok5
token_no_safety_penalty,combined_stress,0,1008,,1,0.95833,5.53304,6.15330,0.33707,0.48286,0.02115,0.00000,0.02609,0.01739,2,120,3.73096,1.04070,0.82719,767.88712,0.44015,53,0:x-0.109:y-0.433:f0.41:tf11.21:p0.0000:tok1;15:x0.020:y-0.414:f6.60:tf11.21:p0.0195:tok2;30:x0.020:y-0.291:f7.37:tf11.21:p0.0198:tok3;45:x0.020:y-0.137:f6.14:tf11.21:p0.0197:tok3;60:x0.008:y-0.024:f7.36:tf11.21:p0.0084:tok5;75:x0.009:y0.026:f6.98:tf16.42:p0.0090:tok2;90:x0.013:y0.094:f9.53:tf16.42:p0.0128:tok5;105:x0.012:y0.208:f9.89:tf16.42:p0.0121:tok5;119:x0.012:y0.280:f10.11:tf16.42:p0.0122:tok5
token_full,combined_stress,0,1009,,0,0.95833,5.74942,6.45712,0.35083,0.40741,0.02338,0.00000,0.00000,0.03478,4,120,3.85421,1.51738,0.76149,734.06076,0.55242,56,0:x-0.109:y-0.427:f0.55:tf11.58:p0.0000:tok1;15:x0.022:y-0.408:f7.86:tf11.58:p0.0218:tok2;30:x0.023:y-0.296:f7.48:tf11.58:p0.0229:tok3;45:x0.021:y-0.148:f5.57:tf11.58:p0.0212:tok3;60:x0.010:y-0.050:f7.18:tf11.58:p0.0102:tok5;75:x0.014:y-0.028:f10.09:tf16.39:p0.0143:tok5;90:x0.014:y0.024:f9.02:tf16.39:p0.0138:tok5;105:x0.014:y0.144:f8.99:tf16.39:p0.0141:tok5;119:x0.013:y0.223:f10.59:tf16.39:p0.0130:tok5
token_no_memory,combined_stress,0,1009,,0,0.95000,5.70658,6.41636,0.34822,0.51646,0.02346,0.00000,0.08772,0.03509,4,120,3.64867,1.08609,0.73939,720.93550,0.55178,12,0:x-0.111:y-0.429:f0.00:tf11.58:p0.0000:tok3;15:x0.021:y-0.412:f7.27:tf11.58:p0.0211:tok5;30:x0.021:y-0.306:f5.82:tf11.58:p0.0214:tok3;45:x0.022:y-0.148:f7.73:tf11.58:p0.0224:tok3;60:x0.011:y-0.047:f6.38:tf11.58:p0.0106:tok5;75:x0.013:y-0.029:f10.44:tf16.39:p0.0131:tok5;90:x0.013:y0.013:f10.26:tf16.39:p0.0133:tok5;105:x0.013:y0.123:f8.73:tf16.39:p0.0130:tok5;119:x0.013:y0.204:f9.51:tf16.39:p0.0130:tok5
token_no_discrete_tokens,combined_stress,0,1009,,0,0.95833,6.00148,6.76532,0.36621,1.17438,0.02316,0.00870,0.15652,0.03478,4,120,4.23574,1.27547,0.80825,706.72904,0.55296,0,0:x-0.115:y-0.420:f0.71:tf11.58:p0.0000:tok1;15:x0.022:y-0.402:f6.35:tf11.58:p0.0221:tok1;30:x0.022:y-0.285:f7.40:tf11.58:p0.0216:tok1;45:x0.022:y-0.108:f7.02:tf11.58:p0.0218:tok1;60:x0.010:y-0.016:f6.84:tf11.58:p0.0099:tok1;75:x0.013:y0.003:f10.88:tf16.39:p0.0133:tok1;90:x0.013:y0.058:f8.73:tf16.39:p0.0128:tok1;105:x0.013:y0.189:f7.86:tf16.39:p0.0134:tok1;119:x0.013:y0.264:f8.29:tf16.39:p0.0127:tok1
token_no_force_update,combined_stress,0,1009,,0,0.95833,5.38329,5.73345,0.32849,0.38579,0.02203,0.00000,0.00000,0.03478,4,120,3.76129,1.65081,0.75685,420.00000,0.20000,50,0:x-0.106:y-0.432:f0.00:tf11.58:p0.0000:tok1;15:x0.022:y-0.411:f7.45:tf11.58:p0.0217:tok5;30:x0.021:y-0.293:f6.38:tf11.58:p0.0211:tok3;45:x0.020:y-0.141:f6.45:tf11.58:p0.0200:tok3;60:x0.009:y-0.043:f6.00:tf11.58:p0.0088:tok5;75:x0.015:y-0.023:f11.00:tf16.39:p0.0153:tok5;90:x0.015:y0.026:f11.19:tf16.39:p0.0153:tok5;105:x0.015:y0.146:f10.02:tf16.39:p0.0151:tok3;119:x0.015:y0.219:f9.63:tf16.39:p0.0147:tok5
token_no_transition_planner,combined_stress,0,1009,,0,0.95833,5.73868,6.50709,0.35018,0.35065,0.02270,0.00000,0.00000,0.02609,3,120,3.89101,1.54127,0.75417,701.79629,0.55119,55,0:x-0.116:y-0.435:f0.00:tf11.58:p0.0000:tok1;15:x0.021:y-0.414:f8.33:tf11.58:p0.0212:tok5;30:x0.021:y-0.294:f7.41:tf11.58:p0.0212:tok3;45:x0.022:y-0.145:f6.79:tf11.58:p0.0218:tok3;60:x0.011:y-0.054:f7.71:tf11.58:p0.0107:tok5;75:x0.013:y-0.033:f8.79:tf16.39:p0.0135:tok5;90:x0.013:y0.024:f8.87:tf16.39:p0.0131:tok5;105:x0.013:y0.147:f8.60:tf16.39:p0.0131:tok5;119:x0.014:y0.217:f10.22:tf16.39:p0.0143:tok5
token_no_safety_penalty,combined_stress,0,1009,,0,0.95833,5.77796,6.44788,0.35257,0.54201,0.02348,0.00000,0.00000,0.02609,3,120,3.99613,1.24187,0.75509,719.83184,0.55155,52,0:x-0.112:y-0.438:f0.00:tf11.58:p0.0000:tok1;15:x0.021:y-0.418:f6.64:tf11.58:p0.0212:tok5;30:x0.021:y-0.294:f6.43:tf11.58:p0.0208:tok3;45:x0.021:y-0.142:f7.17:tf11.58:p0.0213:tok3;60:x0.010:y-0.052:f6.79:tf11.58:p0.0098:tok5;75:x0.013:y-0.030:f8.91:tf16.39:p0.0133:tok5;90:x0.014:y0.023:f9.92:tf16.39:p0.0137:tok5;105:x0.014:y0.144:f9.46:tf16.39:p0.0135:tok3;119:x0.014:y0.218:f10.88:tf16.39:p0.0137:tok5
token_full,combined_stress,1,1000,,0,0.95000,5.68505,6.63025,0.34752,1.26947,0.01745,0.00877,0.00000,0.01754,2,120,4.01982,0.65543,0.80440,719.05801,0.47455,61,0:x-0.113:y-0.418:f0.76:tf10.43:p0.0000:tok1;15:x0.015:y-0.402:f5.43:tf10.43:p0.0147:tok5;30:x0.014:y-0.292:f6.18:tf10.43:p0.0143:tok3;45:x0.014:y-0.138:f4.61:tf10.43:p0.0138:tok3;60:x0.008:y-0.012:f6.14:tf16.36:p0.0084:tok5;75:x0.013:y0.010:f8.33:tf16.36:p0.0129:tok5;90:x0.014:y0.063:f10.47:tf16.36:p0.0135:tok5;105:x0.014:y0.183:f9.39:tf16.36:p0.0135:tok2;119:x0.014:y0.260:f10.34:tf16.36:p0.0141:tok5
token_no_memory,combined_stress,1,1000,,1,0.95000,5.55117,6.58476,0.33934,0.47502,0.01564,0.00000,0.12281,0.03509,4,120,3.05139,1.12856,0.79274,713.13584,0.47402,13,0:x-0.112:y-0.424:f0.60:tf10.43:p0.0000:tok3;15:x0.015:y-0.408:f5.48:tf10.43:p0.0148:tok5;30:x0.015:y-0.298:f6.15:tf10.43:p0.0148:tok3;45:x0.015:y-0.136:f6.70:tf10.43:p0.0149:tok3;60:x0.008:y-0.006:f6.21:tf16.36:p0.0080:tok5;75:x0.013:y0.013:f10.57:tf16.36:p0.0133:tok5;90:x0.013:y0.058:f10.45:tf16.36:p0.0127:tok5;105:x0.013:y0.173:f9.03:tf16.36:p0.0131:tok5;119:x0.014:y0.250:f9.96:tf16.36:p0.0137:tok5
token_no_discrete_tokens,combined_stress,1,1000,,0,0.95833,5.83217,6.96061,0.35652,1.30231,0.01522,0.00870,0.21739,0.03478,4,120,3.81958,1.28919,0.86282,723.65455,0.47641,0,0:x-0.124:y-0.426:f0.00:tf10.43:p0.0000:tok1;15:x0.014:y-0.406:f5.91:tf10.43:p0.0143:tok1;30:x0.015:y-0.273:f6.05:tf10.43:p0.0148:tok1;45:x0.015:y-0.094:f6.54:tf10.43:p0.0152:tok1;60:x0.009:y0.015:f8.73:tf16.36:p0.0088:tok1;75:x0.013:y0.032:f9.78:tf16.36:p0.0132:tok1;90:x0.013:y0.088:f9.94:tf16.36:p0.0133:tok1;105:x0.013:y0.232:f11.14:tf16.36:p0.0132:tok1;119:x0.013:y0.311:f9.98:tf16.36:p0.0128:tok1
token_no_force_update,combined_stress,1,1000,,0,0.95000,5.13117,5.68930,0.31366,1.15509,0.01621,0.00877,0.00877,0.02632,3,20,4.13550,0.85555,0.80374,420.00000,0.20000,47,0:x-0.118:y-0.426:f0.00:tf10.43:p0.0000:tok1;15:x0.015:y-0.406:f5.78:tf10.43:p0.0145:tok5;30:x0.014:y-0.289:f5.10:tf10.43:p0.0138:tok3;45:x0.015:y-0.135:f7.06:tf10.43:p0.0148:tok3;60:x0.010:y-0.010:f8.89:tf16.36:p0.0096:tok2;75:x0.014:y0.011:f11.30:tf16.36:p0.0144:tok5;90:x0.015:y0.066:f10.19:tf16.36:p0.0147:tok5;105:x0.014:y0.185:f10.54:tf16.36:p0.0141:tok5;119:x0.014:y0.260:f8.98:tf16.36:p0.0141:tok5
token_no_transition_planner,combined_stress,1,1000,,0,0.95000,5.64541,6.56099,0.34510,1.33379,0.01835,0.00877,0.02632,0.01754,2,120,4.05939,0.60506,0.80045,735.22376,0.47304,52,0:x-0.111:y-0.429:f0.09:tf10.43:p0.0000:tok1;15:x0.015:y-0.409:f6.17:tf10.43:p0.0149:tok5;30:x0.014:y-0.289:f5.19:tf10.43:p0.0136:tok3;45:x0.014:y-0.134:f5.79:tf10.43:p0.0139:tok3;60:x0.009:y-0.011:f8.19:tf16.36:p0.0085:tok5;75:x0.013:y0.012:f9.75:tf16.36:p0.0129:tok5;90:x0.013:y0.066:f8.23:tf16.36:p0.0128:tok5;105:x0.013:y0.189:f9.53:tf16.36:p0.0131:tok5;119:x0.013:y0.257:f9.52:tf16.36:p0.0131:tok5
token_no_safety_penalty,combined_stress,1,1000,,0,0.95000,5.68368,6.62238,0.34744,1.25985,0.01897,0.00877,0.00000,0.03509,4,120,4.13417,0.63418,0.80108,728.85167,0.47307,59,0:x-0.112:y-0.433:f0.00:tf10.43:p0.0000:tok1;15:x0.014:y-0.411:f5.88:tf10.43:p0.0144:tok5;30:x0.015:y-0.287:f6.89:tf10.43:p0.0155:tok3;45:x0.014:y-0.134:f5.43:tf10.43:p0.0137:tok3;60:x0.009:y-0.012:f8.84:tf16.36:p0.0090:tok2;75:x0.013:y0.013:f8.48:tf16.36:p0.0129:tok5;90:x0.013:y0.067:f10.05:tf16.36:p0.0133:tok2;105:x0.014:y0.190:f9.61:tf16.36:p0.0136:tok5;119:x0.014:y0.258:f11.17:tf16.36:p0.0142:tok5
token_full,combined_stress,1,1001,,1,0.95000,5.39779,6.07235,0.31589,0.85031,0.01981,0.00000,0.07895,0.03509,4,120,3.93155,0.90632,0.78622,811.44902,0.49004,52,0:x-0.115:y-0.427:f0.03:tf9.94:p0.0000:tok1;15:x0.018:y-0.406:f5.86:tf9.94:p0.0181:tok2;30:x0.017:y-0.282:f6.01:tf9.94:p0.0175:tok3;45:x0.018:y-0.125:f5.92:tf9.94:p0.0177:tok3;60:x0.007:y-0.053:f5.01:tf9.94:p0.0066:tok5;75:x0.012:y0.005:f10.74:tf17.09:p0.0122:tok2;90:x0.012:y0.061:f9.22:tf17.09:p0.0116:tok5;105:x0.011:y0.169:f9.20:tf17.09:p0.0114:tok5;119:x0.012:y0.245:f8.49:tf17.09:p0.0123:tok5
token_no_memory,combined_stress,1,1001,,0,0.94167,5.31058,6.04242,0.31079,0.45691,0.01883,0.00000,0.14159,0.02655,3,120,3.27677,1.20633,0.77150,821.79763,0.49033,19,0:x-0.119:y-0.425:f0.52:tf9.94:p0.0000:tok3;15:x0.017:y-0.410:f5.28:tf9.94:p0.0167:tok5;30:x0.017:y-0.292:f5.29:tf9.94:p0.0175:tok3;45:x0.019:y-0.125:f5.97:tf9.94:p0.0188:tok3;60:x0.007:y-0.057:f5.18:tf9.94:p0.0075:tok5;75:x0.012:y-0.007:f11.15:tf17.09:p0.0120:tok5;90:x0.013:y0.045:f11.12:tf17.09:p0.0126:tok5;105:x0.011:y0.154:f8.49:tf17.09:p0.0114:tok5;119:x0.013:y0.232:f11.46:tf17.09:p0.0126:tok5
