method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
conformal_safety_gain,combined_extreme_stress,6,2001,0.50,1,0.89583,2.48807,1.98377,0.15521,1.25041,0.02060,0.00000,0.56977,0.12791,11,5,0.61238,-0.15999,0.78942,967.16424,0.38376,0,0:x-0.115:y-0.431:f0.21:tf11.25:p0.0000:tok-1;15:x0.014:y-0.425:f7.82:tf11.25:p0.0141:tok-1;30:x0.019:y-0.353:f10.89:tf11.25:p0.0192:tok-1;45:x0.020:y-0.229:f7.73:tf11.25:p0.0196:tok-1;60:x0.021:y-0.081:f14.07:tf11.25:p0.0122:tok-1;75:x0.019:y0.068:f10.28:tf11.25:p0.0103:tok-1;90:x0.023:y0.207:f15.11:tf16.03:p0.0142:tok-1;95:x0.024:y0.242:f16.16:tf16.03:p0.0146:tok-1
impedance_token_policy_v4,combined_extreme_stress,6,2001,0.50,0,0.89583,1.89524,1.41357,0.11823,1.18191,0.02226,0.00000,0.40698,0.08140,7,5,0.84273,-0.11589,0.71335,971.65027,0.38358,68,0:x-0.124:y-0.432:f0.44:tf11.25:p0.0000:tok1;15:x0.021:y-0.426:f11.27:tf11.25:p0.0209:tok7;30:x0.020:y-0.361:f11.13:tf11.25:p0.0202:tok7;45:x0.021:y-0.247:f10.55:tf11.25:p0.0209:tok4;60:x0.021:y-0.116:f12.91:tf11.25:p0.0117:tok4;75:x0.019:y0.012:f11.52:tf11.25:p0.0104:tok4;90:x0.023:y0.138:f15.14:tf16.03:p0.0144:tok2;95:x0.024:y0.176:f16.14:tf16.03:p0.0148:tok2
impedance_token_policy_v5,combined_extreme_stress,6,2001,0.50,0,0.89583,2.38783,2.37735,0.14896,1.10335,0.02039,0.00000,0.33721,0.09302,8,5,0.72922,-0.11149,0.67609,970.17751,0.38373,37,0:x-0.119:y-0.437:f0.00:tf11.25:p0.0000:tok1;15:x0.019:y-0.431:f9.60:tf11.25:p0.0191:tok7;30:x0.018:y-0.375:f10.74:tf11.25:p0.0183:tok6;45:x0.017:y-0.283:f7.32:tf11.25:p0.0174:tok6;60:x0.020:y-0.161:f12.22:tf11.25:p0.0111:tok4;75:x0.020:y-0.025:f11.30:tf11.25:p0.0106:tok4;90:x0.023:y0.108:f14.42:tf16.03:p0.0140:tok4;95:x0.023:y0.145:f14.40:tf16.03:p0.0139:tok6
oracle_impedance,combined_extreme_stress,6,2001,0.50,1,0.90625,1.81060,1.11250,0.11295,1.39663,0.02209,0.00000,0.57471,0.11494,10,5,0.68534,-0.15156,0.79718,969.57251,0.38353,0,0:x-0.113:y-0.434:f0.00:tf11.25:p0.0000:tok-1;15:x0.019:y-0.425:f11.21:tf11.25:p0.0192:tok-1;30:x0.021:y-0.343:f11.44:tf11.25:p0.0212:tok-1;45:x0.022:y-0.207:f8.22:tf11.25:p0.0215:tok-1;60:x0.021:y-0.054:f10.99:tf11.25:p0.0118:tok-1;75:x0.020:y0.087:f11.04:tf11.25:p0.0113:tok-1;90:x0.025:y0.216:f16.50:tf16.03:p0.0160:tok-1;95:x0.025:y0.249:f17.13:tf16.03:p0.0162:tok-1
gain_scheduled_impedance,combined_extreme_stress,6,2002,0.50,1,0.90625,1.90952,0.93893,0.12979,1.36451,0.02521,0.00000,0.59770,0.13793,12,5,0.67608,-0.08222,0.84582,816.54663,0.35191,0,0:x-0.116:y-0.435:f0.73:tf10.32:p0.0000:tok-1;15:x0.021:y-0.427:f8.45:tf10.32:p0.0207:tok-1;30:x0.023:y-0.348:f9.07:tf10.32:p0.0229:tok-1;45:x0.024:y-0.214:f8.72:tf10.32:p0.0237:tok-1;60:x0.025:y-0.055:f8.97:tf10.32:p0.0248:tok-1;75:x0.025:y0.112:f13.31:tf10.32:p0.0155:tok-1;90:x0.027:y0.257:f14.90:tf14.71:p0.0182:tok-1;95:x0.027:y0.291:f14.23:tf14.71:p0.0178:tok-1
adaptive_impedance_control,combined_extreme_stress,6,2002,0.50,1,0.92708,1.84826,0.89725,0.12562,1.56622,0.02464,0.00000,0.56180,0.19101,17,5,0.88377,-0.15848,0.82909,812.48222,0.35184,0,0:x-0.116:y-0.435:f0.00:tf10.32:p0.0000:tok-1;15:x0.024:y-0.425:f11.53:tf10.32:p0.0236:tok-1;30:x0.024:y-0.350:f10.66:tf10.32:p0.0238:tok-1;45:x0.024:y-0.221:f11.36:tf10.32:p0.0241:tok-1;60:x0.023:y-0.066:f10.55:tf10.32:p0.0234:tok-1;75:x0.024:y0.099:f12.64:tf10.32:p0.0153:tok-1;90:x0.028:y0.243:f15.58:tf14.71:p0.0186:tok-1;95:x0.027:y0.277:f15.01:tf14.71:p0.0183:tok-1
robust_mpc_impedance,combined_extreme_stress,6,2002,0.50,0,0.84375,3.04134,1.15746,0.20671,1.26321,0.02319,0.00000,0.38272,0.03704,3,5,0.34632,-0.02303,0.66542,817.25991,0.35192,0,0:x-0.113:y-0.432:f1.26:tf10.32:p0.0000:tok-1;15:x0.004:y-0.432:f4.26:tf10.32:p0.0043:tok-1;30:x0.019:y-0.391:f7.76:tf10.32:p0.0187:tok-1;45:x0.021:y-0.299:f8.04:tf10.32:p0.0209:tok-1;60:x0.023:y-0.177:f9.66:tf10.32:p0.0227:tok-1;75:x0.023:y-0.037:f10.91:tf10.32:p0.0142:tok-1;90:x0.026:y0.098:f15.57:tf14.71:p0.0170:tok-1;95:x0.026:y0.135:f14.68:tf14.71:p0.0167:tok-1
learned_gain_regressor,combined_extreme_stress,6,2002,0.50,0,0.90625,2.44868,1.78698,0.16643,1.46751,0.02380,0.00000,0.60920,0.08046,7,5,0.56270,-0.11323,0.82757,823.18260,0.35198,0,0:x-0.102:y-0.448:f0.41:tf10.32:p0.0000:tok-1;15:x0.016:y-0.440:f7.55:tf10.32:p0.0163:tok-1;30:x0.021:y-0.354:f9.77:tf10.32:p0.0215:tok-1;45:x0.024:y-0.211:f10.79:tf10.32:p0.0235:tok-1;60:x0.022:y-0.053:f9.69:tf10.32:p0.0221:tok-1;75:x0.024:y0.105:f11.67:tf10.32:p0.0152:tok-1;90:x0.024:y0.243:f11.68:tf14.71:p0.0150:tok-1;95:x0.024:y0.276:f12.04:tf14.71:p0.0150:tok-1
random_forest_gain_regressor,combined_extreme_stress,6,2002,0.50,1,0.88542,2.73088,1.22432,0.18561,1.33809,0.02516,0.00000,0.51765,0.11765,10,5,0.59383,-0.14849,0.78293,826.01435,0.35180,0,0:x-0.114:y-0.421:f0.00:tf10.32:p0.0000:tok-1;15:x0.011:y-0.419:f4.71:tf10.32:p0.0108:tok-1;30:x0.022:y-0.360:f10.11:tf10.32:p0.0216:tok-1;45:x0.023:y-0.246:f8.42:tf10.32:p0.0230:tok-1;60:x0.025:y-0.102:f9.04:tf10.32:p0.0246:tok-1;75:x0.025:y0.058:f12.37:tf10.32:p0.0161:tok-1;90:x0.028:y0.201:f16.66:tf14.71:p0.0188:tok-1;95:x0.027:y0.237:f15.84:tf14.71:p0.0181:tok-1
hist_gradient_gain_regressor,combined_extreme_stress,6,2002,0.50,1,0.88542,2.56942,1.03761,0.17464,1.43812,0.02385,0.00000,0.58824,0.12941,11,5,0.65604,-0.17596,0.81236,810.86447,0.35181,0,0:x-0.121:y-0.430:f0.00:tf10.32:p0.0000:tok-1;15:x0.011:y-0.427:f5.80:tf10.32:p0.0110:tok-1;30:x0.021:y-0.353:f10.39:tf10.32:p0.0213:tok-1;45:x0.023:y-0.223:f11.89:tf10.32:p0.0231:tok-1;60:x0.023:y-0.072:f10.44:tf10.32:p0.0233:tok-1;75:x0.025:y0.087:f13.48:tf10.32:p0.0158:tok-1;90:x0.028:y0.228:f16.06:tf14.71:p0.0190:tok-1;95:x0.028:y0.262:f16.90:tf14.71:p0.0187:tok-1
ensemble_uncertainty_gain,combined_extreme_stress,6,2002,0.50,1,0.88542,2.60507,0.83338,0.17706,1.56679,0.02367,0.00000,0.57647,0.14118,12,5,0.58307,-0.14187,0.80577,828.10611,0.35191,0,0:x-0.114:y-0.426:f0.00:tf10.32:p0.0000:tok-1;15:x0.011:y-0.423:f6.44:tf10.32:p0.0114:tok-1;30:x0.021:y-0.355:f9.42:tf10.32:p0.0213:tok-1;45:x0.023:y-0.229:f8.02:tf10.32:p0.0232:tok-1;60:x0.023:y-0.077:f8.11:tf10.32:p0.0228:tok-1;75:x0.024:y0.082:f12.73:tf10.32:p0.0153:tok-1;90:x0.026:y0.222:f13.81:tf14.71:p0.0166:tok-1;95:x0.025:y0.257:f14.28:tf14.71:p0.0162:tok-1
risk_averse_impedance,combined_extreme_stress,6,2002,0.50,0,0.86458,3.31844,2.13093,0.22555,1.21096,0.02180,0.00000,0.03614,0.06024,5,6,0.38446,-0.06294,0.58240,814.46353,0.35183,0,0:x-0.117:y-0.428:f0.00:tf10.32:p0.0000:tok-1;15:x0.008:y-0.428:f6.72:tf10.32:p0.0079:tok-1;30:x0.018:y-0.394:f8.44:tf10.32:p0.0184:tok-1;45:x0.020:y-0.318:f9.44:tf10.32:p0.0197:tok-1;60:x0.022:y-0.213:f7.72:tf10.32:p0.0216:tok-1;75:x0.021:y-0.090:f10.86:tf10.32:p0.0124:tok-1;90:x0.025:y0.030:f13.45:tf14.71:p0.0156:tok-1;95:x0.025:y0.064:f13.16:tf14.71:p0.0156:tok-1
conformal_safety_gain,combined_extreme_stress,6,2002,0.50,1,0.89583,2.49799,1.22140,0.16978,1.35362,0.02312,0.00000,0.56977,0.09302,8,5,0.57273,-0.13177,0.80199,809.86914,0.35198,0,0:x-0.109:y-0.432:f0.00:tf10.32:p0.0000:tok-1;15:x0.013:y-0.427:f6.36:tf10.32:p0.0129:tok-1;30:x0.022:y-0.356:f9.40:tf10.32:p0.0216:tok-1;45:x0.022:y-0.230:f8.64:tf10.32:p0.0218:tok-1;60:x0.022:y-0.080:f10.62:tf10.32:p0.0224:tok-1;75:x0.023:y0.078:f12.36:tf10.32:p0.0141:tok-1;90:x0.026:y0.218:f13.35:tf14.71:p0.0166:tok-1;95:x0.026:y0.253:f13.88:tf14.71:p0.0167:tok-1
impedance_token_policy_v4,combined_extreme_stress,6,2002,0.50,0,0.89583,1.98373,1.34034,0.13483,1.18828,0.02353,0.00000,0.48837,0.05814,5,5,0.68236,-0.06722,0.72315,829.98396,0.35192,61,0:x-0.109:y-0.443:f0.16:tf10.32:p0.0000:tok1;15:x0.021:y-0.437:f9.56:tf10.32:p0.0209:tok7;30:x0.023:y-0.367:f10.12:tf10.32:p0.0231:tok6;45:x0.021:y-0.249:f8.24:tf10.32:p0.0212:tok4;60:x0.021:y-0.118:f8.61:tf10.32:p0.0206:tok4;75:x0.022:y0.014:f10.24:tf10.32:p0.0130:tok4;90:x0.026:y0.142:f14.74:tf14.71:p0.0171:tok2;95:x0.026:y0.184:f14.96:tf14.71:p0.0174:tok0
impedance_token_policy_v5,combined_extreme_stress,6,2002,0.50,0,0.89583,2.58700,1.88490,0.17583,1.17703,0.02218,0.00000,0.36047,0.06977,6,5,0.71715,-0.10067,0.69737,831.47262,0.35203,36,0:x-0.116:y-0.430:f0.00:tf10.32:p0.0000:tok1;15:x0.019:y-0.424:f9.24:tf10.32:p0.0195:tok4;30:x0.020:y-0.368:f8.51:tf10.32:p0.0195:tok6;45:x0.019:y-0.281:f6.11:tf10.32:p0.0191:tok2;60:x0.022:y-0.155:f10.50:tf10.32:p0.0221:tok4;75:x0.022:y-0.008:f10.57:tf10.32:p0.0127:tok4;90:x0.024:y0.127:f12.93:tf14.71:p0.0154:tok4;95:x0.024:y0.163:f13.05:tf14.71:p0.0153:tok6
oracle_impedance,combined_extreme_stress,6,2002,0.50,1,0.90625,1.70046,0.95877,0.11558,1.33595,0.02500,0.00000,0.56322,0.08046,7,5,0.75843,-0.15231,0.81836,820.37655,0.35179,0,0:x-0.119:y-0.414:f0.00:tf10.32:p0.0000:tok-1;15:x0.023:y-0.406:f10.43:tf10.32:p0.0229:tok-1;30:x0.024:y-0.332:f10.57:tf10.32:p0.0243:tok-1;45:x0.024:y-0.201:f7.89:tf10.32:p0.0243:tok-1;60:x0.025:y-0.048:f10.73:tf10.32:p0.0250:tok-1;75:x0.022:y0.107:f11.98:tf10.32:p0.0131:tok-1;90:x0.027:y0.236:f15.07:tf14.71:p0.0178:tok-1;95:x0.027:y0.268:f14.58:tf14.71:p0.0179:tok-1
gain_scheduled_impedance,combined_extreme_stress,7,2000,0.50,1,0.90625,1.87194,1.05510,0.13073,1.38407,0.02409,0.00000,0.59770,0.10345,9,5,0.64320,-0.06984,0.85048,822.03075,0.31306,0,0:x-0.112:y-0.431:f0.29:tf10.05:p0.0000:tok-1;15:x0.021:y-0.422:f9.89:tf10.05:p0.0207:tok-1;30:x0.023:y-0.344:f9.68:tf10.05:p0.0227:tok-1;45:x0.024:y-0.211:f11.16:tf10.05:p0.0237:tok-1;60:x0.023:y-0.051:f10.58:tf10.05:p0.0226:tok-1;75:x0.022:y0.114:f10.24:tf10.05:p0.0132:tok-1;90:x0.026:y0.260:f13.91:tf14.32:p0.0172:tok-1;95:x0.026:y0.295:f15.16:tf14.32:p0.0174:tok-1
adaptive_impedance_control,combined_extreme_stress,7,2000,0.50,1,0.91667,1.86095,0.92899,0.12996,1.37016,0.02528,0.00000,0.56818,0.10227,9,5,0.91614,-0.16219,0.83246,821.54463,0.31294,0,0:x-0.122:y-0.430:f0.00:tf10.05:p0.0000:tok-1;15:x0.025:y-0.421:f9.32:tf10.05:p0.0247:tok-1;30:x0.024:y-0.346:f10.12:tf10.05:p0.0240:tok-1;45:x0.023:y-0.218:f9.15:tf10.05:p0.0234:tok-1;60:x0.025:y-0.062:f11.27:tf10.05:p0.0250:tok-1;75:x0.023:y0.099:f10.91:tf10.05:p0.0137:tok-1;90:x0.027:y0.244:f15.51:tf14.32:p0.0177:tok-1;95:x0.027:y0.280:f14.55:tf14.32:p0.0176:tok-1
robust_mpc_impedance,combined_extreme_stress,7,2000,0.50,0,0.84375,3.09679,1.67437,0.21627,1.25143,0.02152,0.00000,0.43210,0.07407,6,5,0.35827,-0.02428,0.66751,818.28387,0.31316,0,0:x-0.118:y-0.440:f0.04:tf10.05:p0.0000:tok-1;15:x0.003:y-0.440:f3.44:tf10.05:p0.0030:tok-1;30:x0.018:y-0.400:f8.55:tf10.05:p0.0185:tok-1;45:x0.020:y-0.305:f11.66:tf10.05:p0.0203:tok-1;60:x0.021:y-0.180:f7.99:tf10.05:p0.0213:tok-1;75:x0.021:y-0.040:f9.91:tf10.05:p0.0123:tok-1;90:x0.025:y0.098:f12.91:tf14.32:p0.0160:tok-1;95:x0.025:y0.137:f12.57:tf14.32:p0.0161:tok-1
learned_gain_regressor,combined_extreme_stress,7,2000,0.50,1,0.90625,2.53208,2.16689,0.17683,1.54601,0.02554,0.00000,0.58621,0.10345,9,5,0.62926,-0.13046,0.83397,818.91563,0.31311,0,0:x-0.111:y-0.418:f0.00:tf10.05:p0.0000:tok-1;15:x0.018:y-0.412:f8.91:tf10.05:p0.0184:tok-1;30:x0.021:y-0.336:f9.75:tf10.05:p0.0212:tok-1;45:x0.023:y-0.202:f12.51:tf10.05:p0.0227:tok-1;60:x0.025:y-0.045:f9.22:tf10.05:p0.0253:tok-1;75:x0.021:y0.109:f10.18:tf10.05:p0.0118:tok-1;90:x0.025:y0.247:f12.48:tf14.32:p0.0155:tok-1;95:x0.024:y0.281:f12.58:tf14.32:p0.0153:tok-1
random_forest_gain_regressor,combined_extreme_stress,7,2000,0.50,1,0.87500,2.55410,0.73070,0.17837,1.50426,0.02302,0.00000,0.54762,0.10714,9,5,0.48820,-0.12611,0.78400,829.24661,0.31298,0,0:x-0.109:y-0.410:f1.23:tf10.05:p0.0000:tok-1;15:x0.012:y-0.407:f5.76:tf10.05:p0.0122:tok-1;30:x0.022:y-0.352:f8.62:tf10.05:p0.0215:tok-1;45:x0.023:y-0.241:f9.11:tf10.05:p0.0226:tok-1;60:x0.022:y-0.098:f9.72:tf10.05:p0.0225:tok-1;75:x0.023:y0.056:f12.09:tf10.05:p0.0142:tok-1;90:x0.026:y0.199:f14.77:tf14.32:p0.0174:tok-1;95:x0.026:y0.237:f13.59:tf14.32:p0.0173:tok-1
hist_gradient_gain_regressor,combined_extreme_stress,7,2000,0.50,0,0.88542,2.44925,0.83157,0.17104,1.41279,0.02307,0.00000,0.60000,0.16471,14,5,0.66633,-0.18164,0.81566,833.88807,0.31291,0,0:x-0.125:y-0.426:f0.00:tf10.05:p0.0000:tok-1;15:x0.014:y-0.421:f6.10:tf10.05:p0.0140:tok-1;30:x0.021:y-0.346:f10.43:tf10.05:p0.0211:tok-1;45:x0.022:y-0.217:f8.33:tf10.05:p0.0221:tok-1;60:x0.023:y-0.066:f11.49:tf10.05:p0.0231:tok-1;75:x0.024:y0.089:f12.22:tf10.05:p0.0147:tok-1;90:x0.027:y0.229:f14.63:tf14.32:p0.0178:tok-1;95:x0.027:y0.265:f14.71:tf14.32:p0.0176:tok-1
ensemble_uncertainty_gain,combined_extreme_stress,7,2000,0.50,1,0.89583,2.42400,1.00092,0.16928,1.36620,0.02299,0.00000,0.58140,0.09302,8,5,0.52803,-0.11328,0.80781,806.31660,0.31300,0,0:x-0.106:y-0.425:f0.30:tf10.05:p0.0000:tok-1;15:x0.015:y-0.420:f7.43:tf10.05:p0.0147:tok-1;30:x0.021:y-0.351:f8.95:tf10.05:p0.0210:tok-1;45:x0.023:y-0.225:f9.06:tf10.05:p0.0228:tok-1;60:x0.023:y-0.073:f10.62:tf10.05:p0.0230:tok-1;75:x0.023:y0.082:f11.96:tf10.05:p0.0138:tok-1;90:x0.026:y0.222:f14.70:tf14.32:p0.0171:tok-1;95:x0.026:y0.258:f13.43:tf14.32:p0.0168:tok-1
risk_averse_impedance,combined_extreme_stress,7,2000,0.50,0,0.86458,3.18012,2.47534,0.22208,1.11604,0.01998,0.00000,0.00000,0.00000,0,5,0.36689,-0.05548,0.58857,816.42153,0.31296,0,0:x-0.115:y-0.419:f0.00:tf10.05:p0.0000:tok-1;15:x0.008:y-0.419:f4.52:tf10.05:p0.0079:tok-1;30:x0.018:y-0.385:f7.21:tf10.05:p0.0176:tok-1;45:x0.020:y-0.310:f8.67:tf10.05:p0.0196:tok-1;60:x0.020:y-0.206:f8.82:tf10.05:p0.0200:tok-1;75:x0.020:y-0.086:f8.92:tf10.05:p0.0113:tok-1;90:x0.024:y0.035:f12.39:tf14.32:p0.0150:tok-1;95:x0.024:y0.069:f11.13:tf14.32:p0.0151:tok-1
conformal_safety_gain,combined_extreme_stress,7,2000,0.50,1,0.89583,2.51927,1.51414,0.17593,1.41942,0.02346,0.00000,0.59302,0.09302,8,5,0.53218,-0.11045,0.80530,825.89645,0.31312,0,0:x-0.103:y-0.438:f0.35:tf10.05:p0.0000:tok-1;15:x0.013:y-0.433:f5.58:tf10.05:p0.0132:tok-1;30:x0.021:y-0.359:f9.44:tf10.05:p0.0212:tok-1;45:x0.022:y-0.230:f8.74:tf10.05:p0.0223:tok-1;60:x0.023:y-0.077:f14.26:tf10.05:p0.0234:tok-1;75:x0.022:y0.078:f10.20:tf10.05:p0.0129:tok-1;90:x0.025:y0.219:f12.78:tf14.32:p0.0158:tok-1;95:x0.025:y0.256:f14.30:tf14.32:p0.0161:tok-1
impedance_token_policy_v4,combined_extreme_stress,7,2000,0.50,0,0.89583,2.27482,1.76425,0.15886,1.37003,0.02236,0.00000,0.48837,0.12791,11,5,0.76524,-0.08744,0.73457,822.32282,0.31301,65,0:x-0.121:y-0.433:f0.00:tf10.05:p0.0000:tok1;15:x0.019:y-0.426:f8.86:tf10.05:p0.0193:tok6;30:x0.022:y-0.361:f9.77:tf10.05:p0.0216:tok7;45:x0.022:y-0.242:f9.46:tf10.05:p0.0220:tok4;60:x0.020:y-0.107:f8.81:tf10.05:p0.0202:tok4;75:x0.021:y0.024:f9.35:tf10.05:p0.0117:tok4;90:x0.026:y0.153:f15.28:tf14.32:p0.0174:tok0;95:x0.028:y0.194:f16.12:tf14.32:p0.0191:tok7
impedance_token_policy_v5,combined_extreme_stress,7,2000,0.50,0,0.89583,2.65276,2.73791,0.18526,1.13242,0.02079,0.00000,0.30233,0.04651,4,5,0.64297,-0.08698,0.68584,802.88477,0.31309,42,0:x-0.111:y-0.425:f0.04:tf10.05:p0.0000:tok1;15:x0.018:y-0.420:f8.36:tf10.05:p0.0179:tok6;30:x0.019:y-0.365:f8.22:tf10.05:p0.0193:tok6;45:x0.020:y-0.273:f10.09:tf10.05:p0.0201:tok4;60:x0.020:y-0.148:f8.43:tf10.05:p0.0197:tok4;75:x0.021:y-0.008:f8.47:tf10.05:p0.0117:tok4;90:x0.024:y0.120:f11.48:tf14.32:p0.0149:tok6;95:x0.024:y0.153:f11.16:tf14.32:p0.0150:tok5
oracle_impedance,combined_extreme_stress,7,2000,0.50,1,0.91667,1.74009,1.08830,0.12152,1.49243,0.02450,0.00000,0.59091,0.10227,9,5,0.73561,-0.13613,0.82173,825.09475,0.31291,0,0:x-0.116:y-0.428:f0.24:tf10.05:p0.0000:tok-1;15:x0.023:y-0.419:f10.18:tf10.05:p0.0228:tok-1;30:x0.024:y-0.338:f10.24:tf10.05:p0.0240:tok-1;45:x0.024:y-0.201:f7.15:tf10.05:p0.0243:tok-1;60:x0.024:y-0.046:f10.62:tf10.05:p0.0243:tok-1;75:x0.022:y0.104:f9.94:tf10.05:p0.0125:tok-1;90:x0.027:y0.237:f14.42:tf14.32:p0.0176:tok-1;95:x0.027:y0.271:f16.04:tf14.32:p0.0177:tok-1
gain_scheduled_impedance,combined_extreme_stress,7,2001,0.50,1,0.90625,1.71442,0.89286,0.11645,1.25665,0.02027,0.00000,0.59770,0.06897,6,5,0.65236,-0.07814,0.85581,948.97146,0.28600,0,0:x-0.114:y-0.417:f0.00:tf10.33:p0.0000:tok-1;15:x0.020:y-0.409:f11.44:tf10.33:p0.0200:tok-1;30:x0.020:y-0.337:f9.91:tf10.33:p0.0197:tok-1;45:x0.020:y-0.207:f9.37:tf10.33:p0.0198:tok-1;60:x0.020:y-0.049:f9.37:tf10.33:p0.0197:tok-1;75:x0.021:y0.117:f11.78:tf10.33:p0.0118:tok-1;90:x0.024:y0.265:f16.23:tf14.72:p0.0152:tok-1;95:x0.024:y0.300:f15.61:tf14.72:p0.0152:tok-1
adaptive_impedance_control,combined_extreme_stress,7,2001,0.50,1,0.91667,1.80243,0.85751,0.12242,1.44130,0.02502,0.00000,0.59091,0.09091,8,5,0.94109,-0.16584,0.83993,956.55218,0.28592,0,0:x-0.121:y-0.446:f0.57:tf10.33:p0.0000:tok-1;15:x0.023:y-0.435:f12.55:tf10.33:p0.0231:tok-1;30:x0.020:y-0.354:f10.35:tf10.33:p0.0201:tok-1;45:x0.020:y-0.221:f9.79:tf10.33:p0.0201:tok-1;60:x0.019:y-0.062:f11.13:tf10.33:p0.0188:tok-1;75:x0.021:y0.104:f13.20:tf10.33:p0.0124:tok-1;90:x0.025:y0.251:f14.79:tf14.72:p0.0155:tok-1;95:x0.024:y0.286:f15.52:tf14.72:p0.0153:tok-1
robust_mpc_impedance,combined_extreme_stress,7,2001,0.50,0,0.85417,2.75489,1.33782,0.18712,1.16953,0.01846,0.00000,0.37805,0.08537,7,5,0.32964,-0.01613,0.67356,950.72092,0.28605,0,0:x-0.107:y-0.422:f0.00:tf10.33:p0.0000:tok-1;15:x0.005:y-0.422:f3.81:tf10.33:p0.0054:tok-1;30:x0.017:y-0.383:f9.68:tf10.33:p0.0170:tok-1;45:x0.018:y-0.292:f8.22:tf10.33:p0.0179:tok-1;60:x0.018:y-0.171:f11.26:tf10.33:p0.0185:tok-1;75:x0.020:y-0.033:f11.06:tf10.33:p0.0112:tok-1;90:x0.023:y0.104:f13.97:tf14.72:p0.0141:tok-1;95:x0.023:y0.142:f14.62:tf14.72:p0.0142:tok-1
learned_gain_regressor,combined_extreme_stress,7,2001,0.50,0,0.89583,2.38612,1.65576,0.16207,1.48706,0.02100,0.00000,0.60465,0.11628,10,5,0.72656,-0.17358,0.83912,954.40983,0.28598,0,0:x-0.126:y-0.420:f0.00:tf10.33:p0.0000:tok-1;15:x0.018:y-0.414:f9.03:tf10.33:p0.0183:tok-1;30:x0.018:y-0.337:f9.35:tf10.33:p0.0175:tok-1;45:x0.020:y-0.202:f9.24:tf10.33:p0.0197:tok-1;60:x0.020:y-0.045:f13.14:tf10.33:p0.0205:tok-1;75:x0.021:y0.113:f11.82:tf10.33:p0.0120:tok-1;90:x0.023:y0.252:f14.00:tf14.72:p0.0137:tok-1;95:x0.023:y0.286:f13.57:tf14.72:p0.0139:tok-1
random_forest_gain_regressor,combined_extreme_stress,7,2001,0.50,1,0.88542,2.36574,0.78423,0.16069,1.47691,0.02099,0.00000,0.55294,0.09412,8,5,0.55437,-0.12765,0.78755,954.94736,0.28592,0,0:x-0.111:y-0.426:f0.00:tf10.33:p0.0000:tok-1;15:x0.014:y-0.422:f7.68:tf10.33:p0.0143:tok-1;30:x0.020:y-0.361:f10.94:tf10.33:p0.0199:tok-1;45:x0.020:y-0.248:f10.36:tf10.33:p0.0200:tok-1;60:x0.021:y-0.105:f10.29:tf10.33:p0.0209:tok-1;75:x0.022:y0.051:f12.53:tf10.33:p0.0134:tok-1;90:x0.024:y0.200:f14.93:tf14.72:p0.0154:tok-1;95:x0.025:y0.240:f15.17:tf14.72:p0.0156:tok-1
hist_gradient_gain_regressor,combined_extreme_stress,7,2001,0.50,0,0.88542,2.54039,1.15003,0.17255,1.53746,0.02033,0.00000,0.60000,0.10588,9,5,0.69773,-0.19768,0.82169,953.11618,0.28584,0,0:x-0.128:y-0.421:f0.00:tf10.33:p0.0000:tok-1;15:x0.011:y-0.418:f6.91:tf10.33:p0.0108:tok-1;30:x0.019:y-0.346:f9.85:tf10.33:p0.0190:tok-1;45:x0.020:y-0.217:f9.97:tf10.33:p0.0199:tok-1;60:x0.020:y-0.066:f8.44:tf10.33:p0.0200:tok-1;75:x0.022:y0.093:f13.98:tf10.33:p0.0132:tok-1;90:x0.025:y0.235:f16.29:tf14.72:p0.0163:tok-1;95:x0.025:y0.270:f15.67:tf14.72:p0.0162:tok-1
ensemble_uncertainty_gain,combined_extreme_stress,7,2001,0.50,0,0.88542,2.52545,1.39423,0.17153,1.48437,0.02111,0.00000,0.62353,0.12941,11,5,0.59859,-0.14568,0.81355,947.02768,0.28603,0,0:x-0.117:y-0.445:f0.00:tf10.33:p0.0000:tok-1;15:x0.014:y-0.439:f7.65:tf10.33:p0.0141:tok-1;30:x0.019:y-0.363:f10.04:tf10.33:p0.0185:tok-1;45:x0.020:y-0.231:f8.88:tf10.33:p0.0198:tok-1;60:x0.021:y-0.077:f8.91:tf10.33:p0.0207:tok-1;75:x0.021:y0.083:f12.96:tf10.33:p0.0125:tok-1;90:x0.023:y0.226:f14.51:tf14.72:p0.0137:tok-1;95:x0.023:y0.263:f15.31:tf14.72:p0.0140:tok-1
