method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
admittance_switching_control,contact_transition,2,7,,0,0.95833,5.71296,6.03380,0.39348,2.28859,0.02130,0.00870,0.09565,0.01739,2,120,4.94890,0.38071,0.89108,534.88471,0.34503,0,0:x-0.128:y-0.446:f0.00:tf10.91:p0.0000:tok-1;15:x0.016:y-0.431:f7.33:tf10.91:p0.0161:tok-1;30:x0.017:y-0.350:f6.71:tf10.91:p0.0166:tok-1;45:x0.016:y-0.200:f6.42:tf10.91:p0.0163:tok-1;60:x0.014:y-0.054:f9.83:tf14.52:p0.0143:tok-1;75:x0.015:y0.021:f7.99:tf14.52:p0.0146:tok-1;90:x0.015:y0.102:f8.34:tf14.52:p0.0152:tok-1;105:x0.015:y0.243:f7.78:tf14.52:p0.0148:tok-1;119:x0.016:y0.335:f8.18:tf14.52:p0.0156:tok-1
robust_mpc_impedance,contact_transition,2,7,,0,0.94167,5.58579,6.04980,0.38473,0.40701,0.01696,0.00000,0.08850,0.01770,2,120,2.66237,1.28086,0.86700,538.90258,0.34446,0,0:x-0.113:y-0.443:f0.00:tf10.91:p0.0000:tok-1;15:x0.015:y-0.432:f5.93:tf10.91:p0.0154:tok-1;30:x0.016:y-0.368:f6.18:tf10.91:p0.0162:tok-1;45:x0.017:y-0.227:f6.64:tf10.91:p0.0167:tok-1;60:x0.014:y-0.075:f8.86:tf14.52:p0.0136:tok-1;75:x0.015:y0.012:f7.74:tf14.52:p0.0154:tok-1;90:x0.015:y0.091:f7.40:tf14.52:p0.0148:tok-1;105:x0.015:y0.222:f8.45:tf14.52:p0.0153:tok-1;119:x0.015:y0.313:f7.50:tf14.52:p0.0150:tok-1
learned_gain_regressor,contact_transition,2,7,,1,0.95833,5.07862,5.46142,0.34979,1.02771,0.01823,0.00000,0.25217,0.01739,2,120,3.78647,1.06411,0.93960,542.18338,0.33847,0,0:x-0.111:y-0.443:f0.00:tf10.91:p0.0000:tok-1;15:x0.017:y-0.420:f6.87:tf10.91:p0.0167:tok-1;30:x0.017:y-0.302:f7.05:tf10.91:p0.0173:tok-1;45:x0.018:y-0.131:f5.81:tf10.91:p0.0176:tok-1;60:x0.016:y-0.021:f11.23:tf14.52:p0.0162:tok-1;75:x0.016:y0.040:f8.91:tf14.52:p0.0163:tok-1;90:x0.016:y0.164:f8.73:tf14.52:p0.0162:tok-1;105:x0.016:y0.325:f9.18:tf14.52:p0.0163:tok-1;119:x0.017:y0.378:f9.02:tf14.52:p0.0166:tok-1
impedance_token_policy,contact_transition,2,7,,0,0.95000,5.25935,5.56493,0.36224,1.32209,0.01758,0.00877,0.00000,0.01754,2,120,4.21219,0.63667,0.91090,554.56520,0.33833,56,0:x-0.122:y-0.426:f0.13:tf10.91:p0.0000:tok1;15:x0.016:y-0.412:f5.78:tf10.91:p0.0160:tok5;30:x0.017:y-0.314:f6.10:tf10.91:p0.0165:tok3;45:x0.016:y-0.170:f7.20:tf10.91:p0.0165:tok3;60:x0.015:y-0.041:f9.92:tf14.52:p0.0148:tok2;75:x0.016:y0.055:f8.93:tf14.52:p0.0161:tok5;90:x0.015:y0.162:f8.14:tf14.52:p0.0154:tok5;105:x0.016:y0.289:f8.56:tf14.52:p0.0165:tok2;119:x0.015:y0.352:f8.72:tf14.52:p0.0155:tok5
oracle_impedance,contact_transition,2,7,,1,0.95000,5.23362,5.67280,0.36047,1.01477,0.01898,0.00000,0.27193,0.01754,2,120,3.33742,1.16620,0.95846,547.46892,0.33739,0,0:x-0.108:y-0.426:f0.07:tf10.91:p0.0000:tok-1;15:x0.017:y-0.407:f6.91:tf10.91:p0.0171:tok-1;30:x0.017:y-0.292:f5.82:tf10.91:p0.0168:tok-1;45:x0.017:y-0.114:f7.74:tf10.91:p0.0173:tok-1;60:x0.014:y-0.007:f9.77:tf14.52:p0.0143:tok-1;75:x0.016:y0.058:f8.97:tf14.52:p0.0163:tok-1;90:x0.016:y0.191:f8.72:tf14.52:p0.0159:tok-1;105:x0.016:y0.352:f8.53:tf14.52:p0.0159:tok-1;119:x0.017:y0.394:f10.47:tf14.52:p0.0167:tok-1
fixed_impedance,contact_transition,2,8,,0,0.95833,5.38567,5.64797,0.35228,2.18104,0.01726,0.00870,0.13913,0.01739,2,120,4.15156,1.20702,0.92052,552.18357,0.34769,0,0:x-0.111:y-0.434:f0.39:tf10.45:p0.0000:tok-1;15:x0.015:y-0.418:f5.20:tf10.45:p0.0148:tok-1;30:x0.015:y-0.322:f7.15:tf10.45:p0.0146:tok-1;45:x0.011:y-0.148:f5.44:tf10.45:p0.0105:tok-1;60:x0.011:y-0.020:f6.52:tf10.45:p0.0112:tok-1;75:x0.016:y0.065:f9.30:tf15.29:p0.0165:tok-1;90:x0.016:y0.147:f9.18:tf15.29:p0.0163:tok-1;105:x0.016:y0.289:f9.15:tf15.29:p0.0164:tok-1;119:x0.016:y0.361:f9.28:tf15.29:p0.0160:tok-1
gain_scheduled_impedance,contact_transition,2,8,,0,0.95000,5.51110,5.85178,0.36049,1.62033,0.01980,0.00877,0.13158,0.01754,2,120,3.99099,0.71989,0.93237,544.71994,0.34700,0,0:x-0.120:y-0.425:f0.43:tf10.45:p0.0000:tok-1;15:x0.013:y-0.410:f5.60:tf10.45:p0.0133:tok-1;30:x0.015:y-0.306:f6.86:tf10.45:p0.0146:tok-1;45:x0.010:y-0.134:f5.00:tf10.45:p0.0100:tok-1;60:x0.011:y-0.015:f5.82:tf10.45:p0.0112:tok-1;75:x0.016:y0.070:f8.67:tf15.29:p0.0160:tok-1;90:x0.016:y0.165:f8.90:tf15.29:p0.0158:tok-1;105:x0.016:y0.310:f8.23:tf15.29:p0.0165:tok-1;119:x0.016:y0.371:f9.11:tf15.29:p0.0163:tok-1
adaptive_impedance_control,contact_transition,2,8,,0,0.95833,5.05090,5.24182,0.33038,1.77629,0.01830,0.00870,0.10435,0.00870,1,120,4.34972,0.72655,0.90741,540.98583,0.34568,0,0:x-0.121:y-0.419:f0.15:tf10.45:p0.0000:tok-1;15:x0.014:y-0.407:f5.99:tf10.45:p0.0142:tok-1;30:x0.015:y-0.317:f6.00:tf10.45:p0.0148:tok-1;45:x0.011:y-0.151:f5.98:tf10.45:p0.0111:tok-1;60:x0.012:y-0.026:f6.28:tf10.45:p0.0117:tok-1;75:x0.017:y0.062:f10.10:tf15.29:p0.0169:tok-1;90:x0.018:y0.145:f9.58:tf15.29:p0.0175:tok-1;105:x0.018:y0.281:f9.24:tf15.29:p0.0178:tok-1;119:x0.018:y0.350:f10.21:tf15.29:p0.0180:tok-1
admittance_switching_control,contact_transition,2,8,,0,0.95833,5.69555,5.96181,0.37255,2.74402,0.02643,0.00870,0.10435,0.01739,2,120,4.89160,0.16863,0.85483,546.65641,0.34943,0,0:x-0.113:y-0.429:f0.00:tf10.45:p0.0000:tok-1;15:x0.014:y-0.418:f6.33:tf10.45:p0.0140:tok-1;30:x0.014:y-0.351:f5.91:tf10.45:p0.0141:tok-1;45:x0.010:y-0.196:f5.22:tf10.45:p0.0103:tok-1;60:x0.011:y-0.053:f5.90:tf10.45:p0.0110:tok-1;75:x0.016:y0.051:f9.20:tf15.29:p0.0156:tok-1;90:x0.016:y0.109:f8.28:tf15.29:p0.0159:tok-1;105:x0.016:y0.212:f8.25:tf15.29:p0.0155:tok-1;119:x0.016:y0.302:f8.91:tf15.29:p0.0160:tok-1
robust_mpc_impedance,contact_transition,2,8,,1,0.93333,5.46007,5.95508,0.35715,0.28085,0.01641,0.00000,0.00000,0.00000,0,120,2.55711,1.24180,0.82935,549.02950,0.34786,0,0:x-0.120:y-0.427:f0.25:tf10.45:p0.0000:tok-1;15:x0.013:y-0.420:f5.44:tf10.45:p0.0133:tok-1;30:x0.014:y-0.367:f5.89:tf10.45:p0.0142:tok-1;45:x0.010:y-0.236:f5.19:tf10.45:p0.0102:tok-1;60:x0.011:y-0.087:f6.92:tf10.45:p0.0112:tok-1;75:x0.015:y0.034:f8.45:tf15.29:p0.0153:tok-1;90:x0.016:y0.104:f9.11:tf15.29:p0.0160:tok-1;105:x0.016:y0.200:f9.06:tf15.29:p0.0162:tok-1;119:x0.016:y0.280:f9.12:tf15.29:p0.0160:tok-1
learned_gain_regressor,contact_transition,2,8,,0,0.95833,5.05388,5.39315,0.33058,1.27629,0.01763,0.00870,0.13913,0.00870,1,120,3.80665,1.05692,0.91946,541.65779,0.34560,0,0:x-0.111:y-0.448:f0.00:tf10.45:p0.0000:tok-1;15:x0.014:y-0.427:f5.66:tf10.45:p0.0139:tok-1;30:x0.016:y-0.304:f6.35:tf10.45:p0.0155:tok-1;45:x0.012:y-0.134:f6.55:tf10.45:p0.0118:tok-1;60:x0.012:y-0.027:f5.94:tf10.45:p0.0119:tok-1;75:x0.017:y0.063:f9.19:tf15.29:p0.0169:tok-1;90:x0.017:y0.159:f9.23:tf15.29:p0.0169:tok-1;105:x0.017:y0.298:f8.66:tf15.29:p0.0171:tok-1;119:x0.017:y0.360:f8.97:tf15.29:p0.0171:tok-1
impedance_token_policy,contact_transition,2,8,,0,0.95000,5.26510,5.51124,0.34439,1.54325,0.01756,0.00877,0.00000,0.00877,1,120,4.33927,0.56017,0.89414,551.99603,0.34491,59,0:x-0.123:y-0.417:f0.00:tf10.45:p0.0000:tok1;15:x0.015:y-0.408:f5.86:tf10.45:p0.0145:tok2;30:x0.014:y-0.320:f5.78:tf10.45:p0.0142:tok3;45:x0.011:y-0.177:f5.55:tf10.45:p0.0112:tok3;60:x0.011:y-0.050:f5.64:tf10.45:p0.0114:tok2;75:x0.017:y0.072:f9.86:tf15.29:p0.0166:tok5;90:x0.017:y0.160:f9.47:tf15.29:p0.0172:tok5;105:x0.017:y0.274:f9.20:tf15.29:p0.0166:tok5;119:x0.017:y0.338:f9.58:tf15.29:p0.0170:tok5
oracle_impedance,contact_transition,2,8,,1,0.95000,5.17204,5.54367,0.33831,0.92008,0.01739,0.00000,0.14035,0.01754,2,120,3.33034,1.26866,0.94120,555.22366,0.34514,0,0:x-0.112:y-0.429:f0.02:tf10.45:p0.0000:tok-1;15:x0.015:y-0.410:f5.95:tf10.45:p0.0148:tok-1;30:x0.015:y-0.296:f6.33:tf10.45:p0.0153:tok-1;45:x0.011:y-0.120:f5.60:tf10.45:p0.0107:tok-1;60:x0.012:y-0.009:f7.78:tf10.45:p0.0118:tok-1;75:x0.016:y0.082:f9.20:tf15.29:p0.0162:tok-1;90:x0.017:y0.183:f9.25:tf15.29:p0.0165:tok-1;105:x0.017:y0.324:f8.96:tf15.29:p0.0169:tok-1;119:x0.016:y0.379:f9.14:tf15.29:p0.0162:tok-1
fixed_impedance,contact_transition,2,9,,0,0.95833,5.15570,5.28390,0.37052,1.85098,0.01767,0.00870,0.16522,0.01739,2,120,3.89382,1.09747,0.93565,591.13318,0.34695,0,0:x-0.110:y-0.443:f0.00:tf10.78:p0.0000:tok-1;15:x0.016:y-0.420:f5.27:tf10.78:p0.0161:tok-1;30:x0.016:y-0.295:f6.44:tf10.78:p0.0163:tok-1;45:x0.016:y-0.117:f5.95:tf10.78:p0.0163:tok-1;60:x0.011:y-0.016:f7.40:tf10.78:p0.0114:tok-1;75:x0.014:y0.054:f8.34:tf13.91:p0.0142:tok-1;90:x0.014:y0.164:f7.65:tf13.91:p0.0135:tok-1;105:x0.014:y0.312:f8.51:tf13.91:p0.0144:tok-1;119:x0.014:y0.374:f7.82:tf13.91:p0.0140:tok-1
gain_scheduled_impedance,contact_transition,2,9,,0,0.95833,5.17457,5.48176,0.37188,0.86294,0.01746,0.00000,0.15652,0.00000,0,120,3.28838,1.04274,0.94519,594.59191,0.34568,0,0:x-0.119:y-0.431:f0.04:tf10.78:p0.0000:tok-1;15:x0.016:y-0.411:f6.82:tf10.78:p0.0162:tok-1;30:x0.017:y-0.282:f6.80:tf10.78:p0.0167:tok-1;45:x0.017:y-0.105:f6.49:tf10.78:p0.0166:tok-1;60:x0.011:y-0.014:f6.61:tf10.78:p0.0113:tok-1;75:x0.014:y0.064:f7.68:tf13.91:p0.0136:tok-1;90:x0.013:y0.188:f7.34:tf13.91:p0.0135:tok-1;105:x0.014:y0.331:f8.43:tf13.91:p0.0137:tok-1;119:x0.013:y0.382:f7.55:tf13.91:p0.0132:tok-1
adaptive_impedance_control,contact_transition,2,9,,0,0.95833,4.76256,4.86107,0.34227,1.39160,0.01784,0.00870,0.15652,0.01739,2,120,4.08146,0.80981,0.92415,585.32425,0.34441,0,0:x-0.130:y-0.443:f0.00:tf10.78:p0.0000:tok-1;15:x0.016:y-0.417:f6.12:tf10.78:p0.0164:tok-1;30:x0.017:y-0.286:f6.07:tf10.78:p0.0168:tok-1;45:x0.017:y-0.113:f6.99:tf10.78:p0.0173:tok-1;60:x0.011:y-0.022:f7.14:tf10.78:p0.0111:tok-1;75:x0.014:y0.050:f8.23:tf13.91:p0.0144:tok-1;90:x0.015:y0.164:f8.95:tf13.91:p0.0147:tok-1;105:x0.015:y0.309:f8.55:tf13.91:p0.0153:tok-1;119:x0.015:y0.364:f8.71:tf13.91:p0.0153:tok-1
admittance_switching_control,contact_transition,2,9,,0,0.95833,5.42317,5.59580,0.38975,2.33482,0.02876,0.00870,0.10435,0.01739,2,120,4.65558,0.10566,0.88494,583.47624,0.35101,0,0:x-0.111:y-0.433:f0.24:tf10.78:p0.0000:tok-1;15:x0.016:y-0.418:f5.70:tf10.78:p0.0156:tok-1;30:x0.017:y-0.339:f6.58:tf10.78:p0.0167:tok-1;45:x0.017:y-0.184:f6.72:tf10.78:p0.0167:tok-1;60:x0.011:y-0.039:f6.60:tf10.78:p0.0110:tok-1;75:x0.013:y0.047:f8.26:tf13.91:p0.0134:tok-1;90:x0.014:y0.118:f7.94:tf13.91:p0.0136:tok-1;105:x0.014:y0.238:f8.14:tf13.91:p0.0135:tok-1;119:x0.014:y0.329:f8.22:tf13.91:p0.0139:tok-1
robust_mpc_impedance,contact_transition,2,9,,0,0.94167,5.24582,5.57732,0.37700,0.12572,0.01678,0.00000,0.07080,0.01770,2,120,2.40577,1.14669,0.86655,589.61568,0.35053,0,0:x-0.116:y-0.420:f0.57:tf10.78:p0.0000:tok-1;15:x0.015:y-0.411:f6.64:tf10.78:p0.0154:tok-1;30:x0.016:y-0.347:f5.54:tf10.78:p0.0162:tok-1;45:x0.017:y-0.203:f6.21:tf10.78:p0.0166:tok-1;60:x0.011:y-0.067:f6.18:tf10.78:p0.0110:tok-1;75:x0.014:y0.027:f8.53:tf13.91:p0.0135:tok-1;90:x0.013:y0.108:f8.43:tf13.91:p0.0134:tok-1;105:x0.014:y0.225:f9.42:tf13.91:p0.0137:tok-1;119:x0.013:y0.313:f7.33:tf13.91:p0.0132:tok-1
learned_gain_regressor,contact_transition,2,9,,1,0.95833,4.80646,5.07009,0.34542,0.88181,0.01819,0.00000,0.14783,0.01739,2,120,3.49042,0.95691,0.93486,580.72789,0.34456,0,0:x-0.118:y-0.446:f0.00:tf10.78:p0.0000:tok-1;15:x0.017:y-0.417:f6.93:tf10.78:p0.0168:tok-1;30:x0.017:y-0.278:f6.27:tf10.78:p0.0169:tok-1;45:x0.017:y-0.106:f6.35:tf10.78:p0.0170:tok-1;60:x0.011:y-0.023:f6.04:tf10.78:p0.0112:tok-1;75:x0.014:y0.056:f7.74:tf13.91:p0.0138:tok-1;90:x0.014:y0.181:f8.69:tf13.91:p0.0145:tok-1;105:x0.015:y0.322:f8.22:tf13.91:p0.0145:tok-1;119:x0.015:y0.373:f8.28:tf13.91:p0.0146:tok-1
impedance_token_policy,contact_transition,2,9,,0,0.95000,4.99088,5.16937,0.35868,1.26773,0.01741,0.00877,0.00000,0.01754,2,120,4.02798,0.52708,0.91580,581.48363,0.34430,51,0:x-0.124:y-0.436:f0.39:tf10.78:p0.0000:tok1;15:x0.016:y-0.415:f6.21:tf10.78:p0.0161:tok5;30:x0.016:y-0.295:f6.33:tf10.78:p0.0163:tok3;45:x0.016:y-0.143:f6.01:tf10.78:p0.0162:tok3;60:x0.011:y-0.032:f6.20:tf10.78:p0.0109:tok5;75:x0.015:y0.069:f7.67:tf13.91:p0.0146:tok5;90:x0.014:y0.179:f7.14:tf13.91:p0.0138:tok5;105:x0.014:y0.301:f8.37:tf13.91:p0.0138:tok5;119:x0.014:y0.357:f8.20:tf13.91:p0.0142:tok5
oracle_impedance,contact_transition,2,9,,1,0.95000,4.94550,5.26235,0.35542,0.92040,0.01774,0.00000,0.15789,0.01754,2,120,3.16289,1.01207,0.94935,578.61662,0.34338,0,0:x-0.119:y-0.429:f0.00:tf10.78:p0.0000:tok-1;15:x0.017:y-0.405:f6.95:tf10.78:p0.0173:tok-1;30:x0.017:y-0.269:f6.52:tf10.78:p0.0166:tok-1;45:x0.017:y-0.093:f5.99:tf10.78:p0.0174:tok-1;60:x0.011:y-0.013:f7.03:tf10.78:p0.0108:tok-1;75:x0.014:y0.072:f8.48:tf13.91:p0.0136:tok-1;90:x0.014:y0.208:f7.93:tf13.91:p0.0141:tok-1;105:x0.014:y0.344:f8.79:tf13.91:p0.0144:tok-1;119:x0.014:y0.386:f7.96:tf13.91:p0.0141:tok-1
fixed_impedance,contact_transition,2,10,,0,0.95833,5.27391,5.48359,0.37508,1.89994,0.01722,0.00870,0.22609,0.01739,2,120,4.03682,1.12561,0.92025,545.71847,0.39016,0,0:x-0.113:y-0.443:f0.15:tf11.03:p0.0000:tok-1;15:x0.016:y-0.421:f6.58:tf11.03:p0.0160:tok-1;30:x0.017:y-0.301:f6.33:tf11.03:p0.0165:tok-1;45:x0.016:y-0.124:f6.11:tf11.03:p0.0161:tok-1;60:x0.009:y0.007:f4.58:tf11.03:p0.0092:tok-1;75:x0.015:y0.056:f8.32:tf14.06:p0.0150:tok-1;90:x0.015:y0.133:f8.67:tf14.06:p0.0152:tok-1;105:x0.015:y0.285:f8.65:tf14.06:p0.0154:tok-1;119:x0.015:y0.361:f8.34:tf14.06:p0.0149:tok-1
gain_scheduled_impedance,contact_transition,2,10,,0,0.95833,5.27885,5.63493,0.37543,1.02136,0.01748,0.00000,0.22609,0.00870,1,120,3.47294,1.01627,0.93322,539.11527,0.38948,0,0:x-0.111:y-0.427:f0.00:tf11.03:p0.0000:tok-1;15:x0.016:y-0.408:f5.71:tf11.03:p0.0158:tok-1;30:x0.017:y-0.289:f6.21:tf11.03:p0.0168:tok-1;45:x0.016:y-0.113:f6.32:tf11.03:p0.0163:tok-1;60:x0.011:y0.011:f6.04:tf11.03:p0.0107:tok-1;75:x0.015:y0.060:f8.28:tf14.06:p0.0145:tok-1;90:x0.016:y0.149:f8.83:tf14.06:p0.0159:tok-1;105:x0.015:y0.306:f7.53:tf14.06:p0.0151:tok-1;119:x0.015:y0.372:f7.49:tf14.06:p0.0146:tok-1
adaptive_impedance_control,contact_transition,2,10,,0,0.95833,4.85627,5.01160,0.34538,1.66509,0.01867,0.00870,0.21739,0.01739,2,120,4.27586,0.58753,0.90877,538.23864,0.38819,0,0:x-0.115:y-0.429:f0.33:tf11.03:p0.0000:tok-1;15:x0.016:y-0.409:f6.38:tf11.03:p0.0164:tok-1;30:x0.016:y-0.297:f7.28:tf11.03:p0.0162:tok-1;45:x0.017:y-0.122:f7.06:tf11.03:p0.0173:tok-1;60:x0.011:y0.005:f6.43:tf11.03:p0.0112:tok-1;75:x0.016:y0.050:f9.17:tf14.06:p0.0160:tok-1;90:x0.016:y0.124:f8.32:tf14.06:p0.0160:tok-1;105:x0.017:y0.276:f9.54:tf14.06:p0.0169:tok-1;119:x0.017:y0.351:f8.53:tf14.06:p0.0167:tok-1
admittance_switching_control,contact_transition,2,10,,0,0.95833,5.50188,5.78308,0.39129,2.40339,0.03092,0.00870,0.15652,0.01739,2,120,4.72960,0.05157,0.84752,534.95377,0.39167,0,0:x-0.110:y-0.430:f0.00:tf11.03:p0.0000:tok-1;15:x0.016:y-0.415:f5.99:tf11.03:p0.0160:tok-1;30:x0.017:y-0.340:f6.41:tf11.03:p0.0168:tok-1;45:x0.016:y-0.192:f5.49:tf11.03:p0.0162:tok-1;60:x0.011:y-0.023:f5.05:tf11.03:p0.0109:tok-1;75:x0.015:y0.053:f8.38:tf14.06:p0.0148:tok-1;90:x0.015:y0.095:f7.95:tf14.06:p0.0148:tok-1;105:x0.015:y0.199:f7.83:tf14.06:p0.0148:tok-1;119:x0.015:y0.296:f8.53:tf14.06:p0.0153:tok-1
robust_mpc_impedance,contact_transition,2,10,,0,0.94167,5.35395,5.81848,0.38077,0.44378,0.01691,0.00000,0.14159,0.01770,2,120,2.48927,1.03763,0.82453,533.80489,0.39179,0,0:x-0.108:y-0.424:f0.46:tf11.03:p0.0000:tok-1;15:x0.015:y-0.414:f6.21:tf11.03:p0.0150:tok-1;30:x0.016:y-0.351:f6.63:tf11.03:p0.0162:tok-1;45:x0.016:y-0.209:f5.94:tf11.03:p0.0162:tok-1;60:x0.010:y-0.045:f5.81:tf11.03:p0.0104:tok-1;75:x0.015:y0.033:f6.50:tf14.06:p0.0147:tok-1;90:x0.015:y0.076:f7.64:tf14.06:p0.0151:tok-1;105:x0.015:y0.179:f7.60:tf14.06:p0.0147:tok-1;119:x0.015:y0.276:f8.07:tf14.06:p0.0147:tok-1
learned_gain_regressor,contact_transition,2,10,,1,0.95833,4.86600,5.20129,0.34607,1.01733,0.01849,0.00000,0.19130,0.01739,2,120,3.71266,0.92561,0.91798,543.32805,0.38827,0,0:x-0.117:y-0.436:f0.20:tf11.03:p0.0000:tok-1;15:x0.017:y-0.413:f6.89:tf11.03:p0.0168:tok-1;30:x0.018:y-0.288:f7.37:tf11.03:p0.0177:tok-1;45:x0.018:y-0.115:f7.26:tf11.03:p0.0178:tok-1;60:x0.011:y0.004:f5.54:tf11.03:p0.0115:tok-1;75:x0.016:y0.054:f7.98:tf14.06:p0.0155:tok-1;90:x0.016:y0.138:f8.18:tf14.06:p0.0158:tok-1;105:x0.017:y0.290:f9.58:tf14.06:p0.0166:tok-1;119:x0.016:y0.359:f7.97:tf14.06:p0.0157:tok-1
impedance_token_policy,contact_transition,2,10,,0,0.95000,5.12779,5.35686,0.36469,1.44158,0.02146,0.00877,0.00000,0.01754,2,120,4.23271,0.41741,0.89312,535.82059,0.38887,48,0:x-0.116:y-0.439:f0.00:tf11.03:p0.0000:tok1;15:x0.017:y-0.418:f7.64:tf11.03:p0.0167:tok2;30:x0.017:y-0.300:f5.85:tf11.03:p0.0165:tok3;45:x0.017:y-0.151:f6.73:tf11.03:p0.0167:tok3;60:x0.011:y-0.020:f5.30:tf11.03:p0.0111:tok2;75:x0.016:y0.056:f9.50:tf14.06:p0.0159:tok5;90:x0.016:y0.133:f8.19:tf14.06:p0.0156:tok2;105:x0.015:y0.260:f7.80:tf14.06:p0.0152:tok5;119:x0.016:y0.337:f8.67:tf14.06:p0.0157:tok5
oracle_impedance,contact_transition,2,10,,1,0.95000,5.01136,5.41464,0.35641,1.02068,0.01775,0.00000,0.24561,0.01754,2,120,3.37755,1.06382,0.94348,542.07452,0.38732,0,0:x-0.120:y-0.428:f0.10:tf11.03:p0.0000:tok-1;15:x0.017:y-0.406:f6.81:tf11.03:p0.0172:tok-1;30:x0.017:y-0.275:f7.30:tf11.03:p0.0175:tok-1;45:x0.017:y-0.099:f6.64:tf11.03:p0.0172:tok-1;60:x0.011:y0.012:f6.03:tf11.03:p0.0113:tok-1;75:x0.015:y0.063:f7.91:tf14.06:p0.0153:tok-1;90:x0.016:y0.166:f8.48:tf14.06:p0.0160:tok-1;105:x0.015:y0.326:f8.96:tf14.06:p0.0154:tok-1;119:x0.016:y0.381:f9.50:tf14.06:p0.0162:tok-1
fixed_impedance,contact_transition,2,11,,0,0.95833,5.63052,5.91670,0.38004,2.24832,0.01786,0.00870,0.26957,0.01739,2,120,4.38890,1.04603,0.92572,502.74827,0.37148,0,0:x-0.113:y-0.434:f0.00:tf11.16:p0.0000:tok-1;15:x0.016:y-0.415:f6.87:tf11.16:p0.0156:tok-1;30:x0.015:y-0.310:f6.04:tf11.16:p0.0151:tok-1;45:x0.016:y-0.134:f6.93:tf11.16:p0.0155:tok-1;60:x0.012:y-0.006:f5.82:tf11.16:p0.0125:tok-1;75:x0.018:y0.038:f9.06:tf14.82:p0.0176:tok-1;90:x0.017:y0.130:f7.84:tf14.82:p0.0173:tok-1;105:x0.018:y0.295:f9.09:tf14.82:p0.0175:tok-1;119:x0.017:y0.365:f8.49:tf14.82:p0.0169:tok-1
gain_scheduled_impedance,contact_transition,2,11,,0,0.95000,5.54420,5.99057,0.37422,1.21720,0.01769,0.00877,0.28947,0.00000,0,120,3.68837,1.06144,0.93769,507.65381,0.37031,0,0:x-0.117:y-0.432:f0.36:tf11.16:p0.0000:tok-1;15:x0.014:y-0.416:f6.02:tf11.16:p0.0145:tok-1;30:x0.016:y-0.291:f6.23:tf11.16:p0.0155:tok-1;45:x0.015:y-0.114:f6.43:tf11.16:p0.0150:tok-1;60:x0.013:y-0.004:f7.50:tf11.16:p0.0131:tok-1;75:x0.017:y0.040:f8.18:tf14.82:p0.0168:tok-1;90:x0.017:y0.147:f8.98:tf14.82:p0.0171:tok-1;105:x0.017:y0.316:f8.19:tf14.82:p0.0166:tok-1;119:x0.017:y0.376:f8.50:tf14.82:p0.0172:tok-1
adaptive_impedance_control,contact_transition,2,11,,0,0.95833,5.17593,5.34168,0.34936,1.92824,0.01918,0.00870,0.25217,0.00870,1,120,4.78735,0.36192,0.91035,516.23521,0.36889,0,0:x-0.125:y-0.440:f0.00:tf11.16:p0.0000:tok-1;15:x0.015:y-0.422:f6.60:tf11.16:p0.0149:tok-1;30:x0.016:y-0.300:f6.30:tf11.16:p0.0157:tok-1;45:x0.015:y-0.123:f7.21:tf11.16:p0.0155:tok-1;60:x0.014:y-0.009:f6.72:tf11.16:p0.0135:tok-1;75:x0.018:y0.030:f8.83:tf14.82:p0.0178:tok-1;90:x0.018:y0.125:f9.48:tf14.82:p0.0184:tok-1;105:x0.018:y0.286:f8.92:tf14.82:p0.0182:tok-1;119:x0.019:y0.352:f10.85:tf14.82:p0.0189:tok-1
admittance_switching_control,contact_transition,2,11,,0,0.95833,5.84273,6.13132,0.39437,2.87541,0.03171,0.00870,0.12174,0.01739,2,120,5.01347,0.08984,0.86275,504.87670,0.37484,0,0:x-0.111:y-0.427:f0.00:tf11.16:p0.0000:tok-1;15:x0.014:y-0.414:f5.98:tf11.16:p0.0143:tok-1;30:x0.015:y-0.346:f6.22:tf11.16:p0.0150:tok-1;45:x0.015:y-0.197:f7.34:tf11.16:p0.0152:tok-1;60:x0.013:y-0.041:f6.55:tf11.16:p0.0130:tok-1;75:x0.017:y0.019:f8.33:tf14.82:p0.0167:tok-1;90:x0.017:y0.078:f8.07:tf14.82:p0.0165:tok-1;105:x0.016:y0.210:f8.07:tf14.82:p0.0163:tok-1;119:x0.017:y0.309:f8.32:tf14.82:p0.0167:tok-1
